id,location,rh,t2m,moveIn,moveOut,travel,420100_moveIn,confirmed,date
370900,泰安市,79.7453166666667,272.435,1.292274,0.9651959999999999,5.6044,0.0,0.0,20200117
371000,威海市,65.18093333333333,273.32125,0.4368816,0.7652555999999999,5.5732,0.0,0.0,20200117
371100,日照市,68.37122916666667,273.2623333333334,0.6892451999999999,0.6074676,5.5604,0.0,0.0,20200117
371300,临沂市,77.45022083333333,272.7020416666666,2.0229912,1.6719372,5.6123,0.0,0.0,20200117
371400,德州市,76.06656666666667,271.10325,1.6963991999999999,1.1747268,5.7579,0.0,0.0,20200117
371500,聊城市,77.69575833333333,271.47904166666666,1.3596012,0.8969940000000001,5.6087,0.0,0.0,20200117
371600,滨州市,69.11901666666667,271.94924999999995,0.9877464,0.98415,6.0083,0.0,0.0,20200117
371700,菏泽市,76.23991666666666,273.34166666666664,2.3064264,1.0836503999999998,5.4735,0.9019972079999999,0.0,20200117
410100,郑州市,69.20861666666666,274.4892083333333,5.094154799999999,7.9284419999999995,5.8215,4.381129296,0.0,20200117
410200,开封市,71.80382916666666,274.252875,1.9284156000000003,1.0569203999999999,5.9742,1.030853952,0.0,20200117
410300,洛阳市,70.44172916666666,273.20479166666667,1.806948,1.2286404,5.8226,1.481852556,0.0,20200117
410400,平顶山市,69.16983333333333,274.45200000000006,1.590192,0.8589564000000001,5.7903,0.9019972079999999,0.0,20200117
410500,安阳市,72.157325,271.57054166666666,1.5550704,0.9351611999999999,5.5607,0.96642558,0.0,20200117
410600,鹤壁市,73.66367916666667,272.55049999999994,0.5225148000000001,0.3291192,5.8401,0.0,0.0,20200117
410700,新乡市,70.2602125,273.089625,1.7959319999999999,1.3298903999999998,5.7802,1.481852556,0.0,20200117
410800,焦作市,62.97179166666666,273.19245833333326,1.0123704,0.8117496,6.0195,0.7731404639999999,0.0,20200117
410900,濮阳市,77.41787500000002,272.48320833333327,1.1997072,0.6756696,5.9498,0.7087120920000001,0.0,20200117
411000,许昌市,68.97009166666666,274.6550000000001,1.6329924,0.9349668,6.0855,1.095282324,0.0,20200117
411100,漯河市,67.35830833333333,274.822875,0.9886860000000001,0.6268428,5.8491,1.352995812,0.0,20200117
411200,三门峡市,74.67787916666668,272.3087500000001,0.6140124,0.43513199999999996,5.6801,0.0,0.0,20200117
411300,南阳市,74.18082083333336,274.44,3.1911084,1.0605816000000001,5.9872,4.960984644,0.0,20200117
411400,商丘市,74.70084166666669,274.2307916666667,3.3387227999999998,1.2041136000000001,6.6127,2.319421392,0.0,20200117
411500,信阳市,74.672825,274.129875,3.0113208,0.7965215999999999,6.1343,10.501824635999998,0.0,20200117
411600,周口市,71.74538333333334,274.5803333333334,4.465141200000001,1.3422348,6.5742,3.2214186000000002,0.0,20200117
411700,驻马店市,71.06770416666664,274.49675,2.9214756,1.0752912000000001,6.263,4.7032711560000005,0.0,20200117
420100,武汉市,77.48502083333334,275.79200000000003,4.3980084,6.4428372000000005,4.8733,644.2837199999999,62.0,20200117
420200,黄石市,81.54718333333331,276.3538333333334,1.1689272,0.6689951999999999,5.7346,25.384778568,0.0,20200117
420300,十堰市,77.28357500000001,274.52091666666666,0.8673155999999999,0.44929079999999993,5.6915,10.050826032,0.0,20200117
420500,宜昌市,82.90478750000003,275.089125,1.3619016000000002,0.7030152,5.7512,16.107093,0.0,20200117
420600,襄阳市,75.29723333333334,274.937875,1.6378848,0.7971696,5.8665,23.065357176,0.0,20200117
420700,鄂州市,79.52034583333334,276.4693333333334,0.6403536,0.5884812,4.4531,27.253201355999998,0.0,20200117
420800,荆门市,76.50670000000002,275.21683333333334,0.8626176,0.5179788,5.6542,17.717802300000002,0.0,20200117
420900,孝感市,76.79261666666666,275.0792083333334,1.6847352,0.9964944,5.2831,80.922035232,0.0,20200117
421000,荆州市,76.44184999999997,276.22812500000003,2.2164516,1.0099404,5.5034,38.206024596,0.0,20200117
421100,黄冈市,79.03654583333334,275.42774999999995,3.087882,1.0560456,5.6343,91.55271661200001,0.0,20200117
421200,咸宁市,81.85164583333334,275.69170833333334,1.2341483999999998,0.5575392,6.107,32.665184604000004,0.0,20200117
421300,随州市,74.1111375,274.7810416666667,0.7567991999999999,0.345708,5.2305,19.199654856,0.0,20200117
422800,恩施土家族苗族自治州,81.81409166666667,275.64029166666666,1.6371072,0.5134752,6.1785,11.210536728,0.0,20200117
430100,长沙市,76.30779583333334,277.6032083333333,4.456425599999999,6.0885432,5.0247,7.280406035999999,0.0,20200117
430200,株洲市,76.69133750000003,278.02066666666667,2.0038752,1.0924631999999999,5.6057,1.224139068,0.0,20200117
430300,湘潭市,74.9995875,278.12845833333324,1.188756,0.8427888000000001,5.2799,0.837568836,0.0,20200117
430400,衡阳市,74.4166,277.72333333333336,3.3016896,1.0068948,5.9764,1.6107093000000001,0.0,20200117
430500,邵阳市,77.37756666666667,276.67041666666665,2.9991060000000003,0.8508564000000001,5.7301,1.28856744,0.0,20200117
430600,岳阳市,78.99225,276.7362500000001,2.0973167999999998,1.0372536,5.6237,3.2214186000000002,0.0,20200117
430700,常德市,77.21128333333336,276.885875,1.968462,0.7797708000000001,5.6805,1.868422788,0.0,20200117
430800,张家界市,81.86899166666664,276.23366666666664,0.6500736,0.3365712,6.2807,0.0,0.0,20200117
430900,益阳市,76.60615,277.1149583333334,1.7388756,0.8176788,5.3839999999999995,1.030853952,0.0,20200117
431000,郴州市,84.4254375,276.5056666666667,2.3925456,0.6767711999999999,5.7404,0.64428372,0.0,20200117
431100,永州市,81.53975416666667,276.4459583333333,2.597346,0.7271208,6.0897,0.837568836,0.0,20200117
431200,怀化市,75.1859625,277.36470833333334,2.023704,0.7382340000000001,5.8432,0.7731404639999999,0.0,20200117
431300,娄底市,74.7675666666667,277.12854166666665,1.6972416000000001,0.7435476,5.8162,1.4174241840000001,0.0,20200117
433100,湘西土家族苗族自治州,78.00248749999999,276.8990833333333,1.1169252,0.5223528000000001,6.2093,0.0,0.0,20200117
440100,广州市,64.70755416666667,286.2342500000001,7.4974572,17.5868496,4.1736,2.963705112,0.0,20200117
440200,韶关市,80.24854166666667,279.11245833333334,2.0440188000000004,0.6328368000000001,5.0123,0.0,0.0,20200117
