date,city,cityCode,confirmed,cured,dead
2020-04-09,巴彦淖尔市,150800,8,7,1
2020-04-09,乌兰察布市,150900,3,3,0
2020-04-09,兴安盟,152200,1,1,0
2020-04-09,锡林郭勒盟,152500,9,9,0
2020-04-09,阿拉善盟,152900,0,0,0
2020-04-09,沈阳市,210100,28,28,0
2020-04-09,大连市,210200,18,17,0
2020-04-09,鞍山市,210300,4,4,0
2020-04-09,本溪市,210500,3,3,0
2020-04-09,丹东市,210600,11,11,0
2020-04-09,锦州市,210700,12,12,0
2020-04-09,营口市,210800,1,1,0
2020-04-09,阜新市,210900,8,8,0
2020-04-09,辽阳市,211000,3,3,0
2020-04-09,盘锦市,211100,11,11,0
2020-04-09,铁岭市,211200,7,7,0
2020-04-09,朝阳市,211300,6,5,1
2020-04-09,葫芦岛市,211400,12,11,1
2020-04-09,长春市,220100,45,45,0
2020-04-09,吉林市,220200,5,5,0
2020-04-09,四平市,220300,15,14,1
2020-04-09,辽源市,220400,7,7,0
2020-04-09,通化市,220500,6,6,0
2020-04-09,白山市,220600,0,0,0
2020-04-09,松原市,220700,2,2,0
2020-04-09,白城市,220800,1,1,0
2020-04-09,延边朝鲜族自治州,222400,5,5,0
2020-04-09,哈尔滨市,230100,198,194,4
2020-04-09,齐齐哈尔市,230200,43,42,1
2020-04-09,鸡西市,230300,46,46,0
2020-04-09,鹤岗市,230400,5,5,0
2020-04-09,双鸭山市,230500,52,49,3
2020-04-09,大庆市,230600,26,25,1
2020-04-09,伊春市,230700,1,1,0
2020-04-09,佳木斯市,230800,15,15,0
2020-04-09,七台河市,230900,17,17,0
2020-04-09,牡丹江市,231000,15,15,0
2020-04-09,黑河市,231100,14,14,0
2020-04-09,绥化市,231200,47,43,4
2020-04-09,大兴安岭地区,232700,3,3,0
2020-04-09,南京市,320100,93,93,0
2020-04-09,无锡市,320200,55,55,0
2020-04-09,徐州市,320300,79,79,0
2020-04-09,常州市,320400,51,51,0
2020-04-09,苏州市,320500,87,87,0
2020-04-09,南通市,320600,40,40,0
2020-04-09,连云港市,320700,48,48,0
2020-04-09,淮安市,320800,66,66,0
2020-04-09,盐城市,320900,27,27,0
2020-04-09,扬州市,321000,23,23,0
2020-04-09,镇江市,321100,12,12,0
2020-04-09,泰州市,321200,37,37,0
2020-04-09,宿迁市,321300,13,13,0
2020-04-09,杭州市,330100,181,181,0
2020-04-09,宁波市,330200,157,157,0
2020-04-09,温州市,330300,504,503,1
2020-04-09,嘉兴市,330400,46,45,0
2020-04-09,湖州市,330500,10,10,0
2020-04-09,绍兴市,330600,42,42,0
2020-04-09,金华市,330700,55,55,0
2020-04-09,衢州市,330800,14,14,0
2020-04-09,舟山市,330900,10,10,0
2020-04-09,台州市,331000,146,146,0
2020-04-09,丽水市,331100,17,17,0
2020-04-09,合肥市,340100,174,173,1
2020-04-09,芜湖市,340200,34,34,0
2020-04-09,蚌埠市,340300,160,155,5
2020-04-09,淮南市,340400,27,27,0
2020-04-09,马鞍山市,340500,38,38,0
2020-04-09,淮北市,340600,27,27,0
2020-04-09,铜陵市,340700,29,29,0
2020-04-09,安庆市,340800,83,83,0
2020-04-09,黄山市,341000,9,9,0
2020-04-09,滁州市,341100,13,13,0
2020-04-09,阜阳市,341200,155,155,0
2020-04-09,宿州市,341300,41,41,0
2020-04-09,六安市,341500,69,69,0
2020-04-09,亳州市,341600,108,108,0
2020-04-09,池州市,341700,17,17,0
2020-04-09,宣城市,341800,6,6,0
2020-04-09,福州市,350100,72,71,1
2020-04-09,厦门市,350200,35,35,0
2020-04-09,莆田市,350300,56,56,0
2020-04-09,三明市,350400,14,14,0
2020-04-09,泉州市,350500,47,47,0
2020-04-09,漳州市,350600,20,20,0
2020-04-09,南平市,350700,20,20,0
2020-04-09,龙岩市,350800,6,6,0
2020-04-09,宁德市,350900,26,26,0
2020-04-09,南昌市,360100,230,230,0
2020-04-09,景德镇市,360200,6,6,0
2020-04-09,萍乡市,360300,33,33,0
2020-04-09,九江市,360400,118,118,0
2020-04-09,新余市,360500,130,130,0
2020-04-09,鹰潭市,360600,18,18,0
2020-04-09,赣州市,360700,76,75,1
2020-04-09,吉安市,360800,22,22,0
2020-04-09,宜春市,360900,106,106,0
2020-04-09,抚州市,361000,72,72,0
2020-04-09,上饶市,361100,123,123,0
2020-04-09,济南市,370100,47,47,0
2020-04-09,青岛市,370200,63,60,1
2020-04-09,淄博市,370300,30,29,1
2020-04-09,枣庄市,370400,24,24,0
2020-04-09,东营市,370500,0,0,0
2020-04-09,烟台市,370600,47,47,0
2020-04-09,潍坊市,370700,44,44,0
2020-04-09,济宁市,370800,260,260,0
2020-04-09,泰安市,370900,35,33,2
2020-04-09,威海市,371000,38,37,1
2020-04-09,日照市,371100,16,16,0
2020-04-09,临沂市,371300,49,49,0
2020-04-09,德州市,371400,37,35,2
2020-04-09,聊城市,371500,38,38,0
2020-04-09,滨州市,371600,15,15,0
2020-04-09,菏泽市,371700,18,18,0
2020-04-09,郑州市,410100,157,152,5
2020-04-09,开封市,410200,26,26,0
2020-04-09,洛阳市,410300,31,30,1
2020-04-09,平顶山市,410400,58,57,1
2020-04-09,安阳市,410500,53,53,0
2020-04-09,鹤壁市,410600,19,19,0
2020-04-09,新乡市,410700,57,54,3
2020-04-09,焦作市,410800,32,31,1
2020-04-09,濮阳市,410900,17,17,0
2020-04-09,许昌市,411000,39,38,1
2020-04-09,漯河市,411100,36,35,0
2020-04-09,三门峡市,411200,7,6,1
2020-04-09,南阳市,411300,156,153,3
2020-04-09,商丘市,411400,91,88,3
2020-04-09,信阳市,411500,274,272,2
2020-04-09,周口市,411600,76,75,1
2020-04-09,驻马店市,411700,139,139,0
2020-04-09,济源市,419001,5,5,0
2020-04-09,武汉市,420100,50007,47037,2574
2020-04-09,黄石市,420200,1015,976,39
2020-04-09,十堰市,420300,672,664,8
2020-04-09,宜昌市,420500,931,894,36
2020-04-09,襄阳市,420600,1175,1135,39
2020-04-09,鄂州市,420700,1394,1335,59
2020-04-09,荆门市,420800,928,887,41
2020-04-09,孝感市,420900,3518,3389,129
2020-04-09,荆州市,421000,1580,1528,52
2020-04-09,黄冈市,421100,2907,2782,125
2020-04-09,咸宁市,421200,836,821,15
2020-04-09,随州市,421300,1307,1262,45
2020-04-09,恩施土家族苗族自治州,422800,252,245,7
2020-04-09,仙桃市,429004,575,552,22
2020-04-09,潜江市,429005,198,189,9
2020-04-09,天门市,429006,496,481,15
2020-04-09,神农架林区,429021,11,11,0
2020-04-09,长沙市,430100,242,240,2
2020-04-09,株洲市,430200,80,80,0
2020-04-09,湘潭市,430300,36,36,0
2020-04-09,衡阳市,430400,48,48,0
2020-04-09,邵阳市,430500,102,101,1
2020-04-09,岳阳市,430600,156,155,1
2020-04-09,常德市,430700,82,82,0
2020-04-09,张家界市,430800,5,5,0
2020-04-09,益阳市,430900,60,60,0
2020-04-09,郴州市,431000,39,39,0
2020-04-09,永州市,431100,44,44,0
2020-04-09,怀化市,431200,40,40,0
2020-04-09,娄底市,431300,76,76,0
2020-04-09,湘西土家族苗族自治州,433100,8,8,0
2020-04-09,广州市,440100,467,411,1
2020-04-09,韶关市,440200,10,9,1
2020-04-09,深圳市,440300,456,422,3
2020-04-09,珠海市,440400,103,98,1
2020-04-09,汕头市,440500,26,25,0
2020-04-09,佛山市,440600,96,85,0
2020-04-09,江门市,440700,24,23,0
2020-04-09,湛江市,440800,24,23,0
2020-04-09,茂名市,440900,14,14,0
2020-04-09,肇庆市,441200,20,18,1
2020-04-09,惠州市,441300,62,62,0
2020-04-09,梅州市,441400,17,16,0
2020-04-09,汕尾市,441500,5,5,0
2020-04-09,河源市,441600,4,4,0
2020-04-09,阳江市,441700,14,14,0
2020-04-09,清远市,441800,12,12,0
2020-04-09,东莞市,441900,100,99,1
2020-04-09,中山市,442000,68,68,0
2020-04-09,潮州市,445100,6,5,0
2020-04-09,揭阳市,445200,11,8,0
2020-04-09,云浮市,445300,0,0,0
2020-04-09,南宁市,450100,55,55,0
2020-04-09,柳州市,450200,24,24,0
2020-04-09,桂林市,450300,32,32,0
2020-04-09,梧州市,450400,5,5,0
2020-04-09,北海市,450500,44,43,1
2020-04-09,防城港市,450600,19,19,0
2020-04-09,钦州市,450700,8,8,0
2020-04-09,贵港市,450800,8,8,0
2020-04-09,玉林市,450900,11,11,0
2020-04-09,百色市,451000,3,3,0
2020-04-09,贺州市,451100,4,4,0
2020-04-09,河池市,451200,28,27,1
2020-04-09,来宾市,451300,11,11,0
2020-04-09,崇左市,451400,0,0,0
2020-04-09,海口市,460100,39,39,0
2020-04-09,三亚市,460200,54,53,1
2020-04-09,三沙市,460300,0,0,0
2020-04-09,儋州市,460400,15,14,1
2020-04-09,五指山市,469001,0,0,0
2020-04-09,琼海市,469002,6,5,1
2020-04-09,文昌市,469005,3,3,0
2020-04-09,万宁市,469006,13,13,0
2020-04-09,东方市,469007,3,2,1
2020-04-09,定安县,469021,3,2,1
2020-04-09,屯昌县,469022,0,0,0
2020-04-09,澄迈县,469023,9,8,1
2020-04-09,临高县,469024,6,6,0
2020-04-09,白沙黎族自治县,469025,0,0,0
2020-04-09,昌江黎族自治县,469026,7,7,0
2020-04-09,乐东黎族自治县,469027,2,2,0
2020-04-09,陵水黎族自治县,469028,4,4,0
2020-04-09,保亭黎族苗族自治县,469029,3,3,0
2020-04-09,琼中黎族苗族自治县,469030,1,1,0
2020-04-09,成都市,510100,165,146,3
2020-04-09,自贡市,510300,9,9,0
2020-04-09,攀枝花市,510400,16,16,0
2020-04-09,泸州市,510500,24,24,0
2020-04-09,德阳市,510600,18,18,0
2020-04-09,绵阳市,510700,22,22,0
2020-04-09,广元市,510800,6,6,0
2020-04-09,遂宁市,510900,17,17,0
2020-04-09,内江市,511000,22,22,0
2020-04-09,乐山市,511100,3,3,0
2020-04-09,南充市,511300,39,39,0
2020-04-09,眉山市,511400,8,8,0
2020-04-09,宜宾市,511500,12,12,0
2020-04-09,广安市,511600,30,30,0
2020-04-09,达州市,511700,42,42,0
2020-04-09,雅安市,511800,7,7,0
2020-04-09,巴中市,511900,24,24,0
2020-04-09,资阳市,512000,4,4,0
2020-04-09,阿坝藏族羌族自治州,513200,1,1,0
2020-04-09,甘孜藏族自治州,513300,78,78,0
2020-04-09,凉山彝族自治州,513400,13,13,0
2020-04-09,贵阳市,520100,36,35,1
2020-04-09,六盘水市,520200,10,9,1
2020-04-09,遵义市,520300,32,32,0
2020-04-09,安顺市,520400,4,4,0
2020-04-09,毕节市,520500,23,23,0
2020-04-09,铜仁市,520600,10,10,0
2020-04-09,黔西南布依族苗族自治州,522300,4,4,0
2020-04-09,黔东南苗族侗族自治州,522600,10,10,0
2020-04-09,黔南布依族苗族自治州,522700,17,17,0
2020-04-09,昆明市,530100,53,53,0
2020-04-09,曲靖市,530300,13,13,0
2020-04-09,玉溪市,530400,14,13,1
2020-04-09,保山市,530500,9,9,0
2020-04-09,昭通市,530600,25,25,0
2020-04-09,丽江市,530700,7,7,0
2020-04-09,普洱市,530800,4,4,0
2020-04-09,临沧市,530900,1,1,0
2020-04-09,楚雄彝族自治州,532300,4,4,0
2020-04-09,红河哈尼族彝族自治州,532500,9,9,0
2020-04-09,文山壮族苗族自治州,532600,2,2,0
2020-04-09,西双版纳傣族自治州,532800,15,14,1
2020-04-09,大理白族自治州,532900,13,13,0
2020-04-09,德宏傣族景颇族自治州,533100,5,5,0
2020-04-09,怒江傈僳族自治州,533300,0,0,0
2020-04-09,迪庆藏族自治州,533400,0,0,0
2020-04-09,拉萨市,540100,1,1,0
2020-04-09,日喀则市,540200,0,0,0
2020-04-09,昌都市,540300,0,0,0
2020-04-09,林芝市,540400,0,0,0
2020-04-09,那曲,542400,0,0,0
2020-04-09,阿里地区,542500,0,0,0
2020-04-09,西安市,610100,120,117,3
2020-04-09,铜川市,610200,8,8,0
2020-04-09,宝鸡市,610300,13,13,0
2020-04-09,咸阳市,610400,17,17,0
2020-04-09,渭南市,610500,15,15,0
2020-04-09,延安市,610600,8,8,0
2020-04-09,汉中市,610700,26,26,0
2020-04-09,榆林市,610800,3,3,0
2020-04-09,安康市,610900,26,26,0
2020-04-09,商洛市,611000,7,7,0
2020-04-09,兰州市,620100,37,35,2
2020-04-09,嘉峪关市,620200,0,0,0
2020-04-09,金昌市,620300,1,1,0
2020-04-09,白银市,620400,4,4,0
2020-04-09,天水市,620500,12,12,0
2020-04-09,武威市,620600,0,0,0
2020-04-09,张掖市,620700,2,2,0
2020-04-09,平凉市,620800,9,9,0
2020-04-09,酒泉市,620900,0,0,0
2020-04-09,庆阳市,621000,3,3,0
2020-04-09,定西市,621100,9,9,0
2020-04-09,陇南市,621200,4,4,0
2020-04-09,临夏回族自治州,622900,3,3,0
2020-04-09,甘南藏族自治州,623000,8,8,0
2020-04-09,西宁市,630100,15,15,0
2020-04-09,海东市,630200,0,0,0
2020-04-09,海北藏族自治州,632200,3,3,0
2020-04-09,黄南藏族自治州,632300,0,0,0
2020-04-09,海南藏族自治州,632500,0,0,0
2020-04-09,果洛藏族自治州,632600,0,0,0
2020-04-09,玉树藏族自治州,632700,0,0,0
2020-04-09,海西蒙古族藏族自治州,632800,0,0,0
2020-04-09,银川市,640100,36,36,0
2020-04-09,石嘴山市,640200,1,1,0
2020-04-09,吴忠市,640300,28,28,0
2020-04-09,固原市,640400,5,5,0
2020-04-09,中卫市,640500,4,4,0
2020-04-09,乌鲁木齐市,650100,23,23,0
2020-04-09,克拉玛依市,650200,0,0,0
2020-04-09,吐鲁番市,650400,3,3,0
2020-04-09,昌吉回族自治州,652300,4,4,0
2020-04-09,博尔塔拉蒙古自治州,652700,0,0,0
2020-04-09,巴音郭楞蒙古自治州,652800,3,3,0
2020-04-09,阿克苏地区,652900,1,1,0
2020-04-09,克孜勒苏柯尔克孜自治州,653000,0,0,0
2020-04-09,喀什地区,653100,0,0,0
2020-04-09,和田地区,653200,0,0,0
2020-04-09,伊犁哈萨克自治州,654000,18,18,0
2020-04-09,塔城地区,654200,0,0,0
2020-04-09,阿勒泰地区,654300,0,0,0
2020-04-09,石河子市,659001,4,3,1
2020-04-09,阿拉尔市,659002,0,0,0
2020-04-09,图木舒克市,659003,0,0,0
2020-04-09,五家渠市,659004,2,2,0
2020-04-09,北屯市,659005,0,0,0
2020-04-09,铁门关市,659006,0,0,0
2020-04-09,双河市,659007,0,0,0
2020-04-09,可克达拉市,659008,0,0,0
2020-04-09,台湾省,710000,379,67,5
2020-04-09,香港特别行政区,810000,973,293,4
2020-04-09,澳门特别行政区,820000,45,10,0
2020-04-10,石家庄市,130100,29,29,0
2020-04-10,唐山市,130200,58,57,1
2020-04-10,秦皇岛市,130300,10,9,1
2020-04-10,邯郸市,130400,32,32,0
2020-04-10,邢台市,130500,23,22,1
2020-04-10,保定市,130600,32,32,0
2020-04-10,张家口市,130700,41,41,0
2020-04-10,承德市,130800,7,7,0
2020-04-10,沧州市,130900,48,45,3
2020-04-10,廊坊市,131000,30,30,0
2020-04-10,衡水市,131100,8,8,0
2020-04-10,太原市,140100,20,20,0
2020-04-10,大同市,140200,12,12,0
2020-04-10,阳泉市,140300,4,4,0
2020-04-10,长治市,140400,8,8,0
2020-04-10,晋城市,140500,10,10,0
2020-04-10,朔州市,140600,8,8,0
2020-04-10,晋中市,140700,37,37,0
2020-04-10,运城市,140800,19,19,0
2020-04-10,忻州市,140900,7,7,0
2020-04-10,临汾市,141000,2,2,0
2020-04-10,吕梁市,141100,6,6,0
2020-04-10,呼和浩特市,150100,7,7,0
2020-04-10,包头市,150200,11,11,0
2020-04-10,乌海市,150300,2,2,0
2020-04-10,赤峰市,150400,9,9,0
2020-04-10,通辽市,150500,7,7,0
2020-04-10,鄂尔多斯市,150600,11,11,0
2020-04-10,呼伦贝尔市,150700,7,7,0
2020-04-10,巴彦淖尔市,150800,8,7,1
2020-04-10,乌兰察布市,150900,3,3,0
2020-04-10,兴安盟,152200,1,1,0
2020-04-10,锡林郭勒盟,152500,9,9,0
2020-04-10,阿拉善盟,152900,0,0,0
2020-04-10,沈阳市,210100,28,28,0
2020-04-10,大连市,210200,18,17,0
2020-04-10,鞍山市,210300,4,4,0
2020-04-10,本溪市,210500,3,3,0
2020-04-10,丹东市,210600,11,11,0
2020-04-10,锦州市,210700,12,12,0
2020-04-10,营口市,210800,1,1,0
2020-04-10,阜新市,210900,8,8,0
2020-04-10,辽阳市,211000,3,3,0
2020-04-10,盘锦市,211100,11,11,0
2020-04-10,铁岭市,211200,7,7,0
2020-04-10,朝阳市,211300,6,5,1
2020-04-10,葫芦岛市,211400,12,11,1
2020-04-10,长春市,220100,45,45,0
2020-04-10,吉林市,220200,5,5,0
2020-04-10,四平市,220300,15,14,1
2020-04-10,辽源市,220400,7,7,0
2020-04-10,通化市,220500,6,6,0
2020-04-10,白山市,220600,0,0,0
2020-04-10,松原市,220700,2,2,0
2020-04-10,白城市,220800,1,1,0
2020-04-10,延边朝鲜族自治州,222400,5,5,0
2020-04-10,哈尔滨市,230100,199,194,4
2020-04-10,齐齐哈尔市,230200,43,42,1
2020-04-10,鸡西市,230300,46,46,0
2020-04-10,鹤岗市,230400,5,5,0
2020-04-10,双鸭山市,230500,52,49,3
2020-04-10,大庆市,230600,26,25,1
2020-04-10,伊春市,230700,1,1,0
2020-04-10,佳木斯市,230800,15,15,0
2020-04-10,七台河市,230900,17,17,0
2020-04-10,牡丹江市,231000,15,15,0
2020-04-10,黑河市,231100,14,14,0
2020-04-10,绥化市,231200,47,43,4
2020-04-10,大兴安岭地区,232700,3,3,0
2020-04-10,南京市,320100,93,93,0
2020-04-10,无锡市,320200,55,55,0
2020-04-10,徐州市,320300,79,79,0
2020-04-10,常州市,320400,51,51,0
2020-04-10,苏州市,320500,87,87,0
2020-04-10,南通市,320600,40,40,0
2020-04-10,连云港市,320700,48,48,0
2020-04-10,淮安市,320800,66,66,0
2020-04-10,盐城市,320900,27,27,0
2020-04-10,扬州市,321000,23,23,0
2020-04-10,镇江市,321100,12,12,0
2020-04-10,泰州市,321200,37,37,0
2020-04-10,宿迁市,321300,13,13,0
2020-04-10,杭州市,330100,181,181,0
2020-04-10,宁波市,330200,157,157,0
2020-04-10,温州市,330300,504,503,1
2020-04-10,嘉兴市,330400,46,45,0
2020-04-10,湖州市,330500,10,10,0
2020-04-10,绍兴市,330600,42,42,0
2020-04-10,金华市,330700,55,55,0
2020-04-10,衢州市,330800,14,14,0
2020-04-10,舟山市,330900,10,10,0
2020-04-10,台州市,331000,146,146,0
2020-04-10,丽水市,331100,17,17,0
2020-04-10,合肥市,340100,174,173,1
2020-04-10,芜湖市,340200,34,34,0
2020-04-10,蚌埠市,340300,160,155,5
2020-04-10,淮南市,340400,27,27,0
2020-04-10,马鞍山市,340500,38,38,0
2020-04-10,淮北市,340600,27,27,0
2020-04-10,铜陵市,340700,29,29,0
2020-04-10,安庆市,340800,83,83,0
2020-04-10,黄山市,341000,9,9,0
2020-04-10,滁州市,341100,13,13,0
2020-04-10,阜阳市,341200,155,155,0
2020-04-10,宿州市,341300,41,41,0
2020-04-10,六安市,341500,69,69,0
2020-04-10,亳州市,341600,108,108,0
2020-04-10,池州市,341700,17,17,0
2020-04-10,宣城市,341800,6,6,0
2020-04-10,福州市,350100,72,71,1
2020-04-10,厦门市,350200,35,35,0
2020-04-10,莆田市,350300,56,56,0
2020-04-10,三明市,350400,14,14,0
2020-04-10,泉州市,350500,47,47,0
2020-04-10,漳州市,350600,20,20,0
2020-04-10,南平市,350700,20,20,0
2020-04-10,龙岩市,350800,6,6,0
2020-04-10,宁德市,350900,26,26,0
2020-04-10,南昌市,360100,230,230,0
2020-04-10,景德镇市,360200,6,6,0
2020-04-10,萍乡市,360300,33,33,0
2020-04-10,九江市,360400,118,118,0
2020-04-10,新余市,360500,130,130,0
2020-04-10,鹰潭市,360600,18,18,0
2020-04-10,赣州市,360700,76,75,1
2020-04-10,吉安市,360800,22,22,0
2020-04-10,宜春市,360900,106,106,0
2020-04-10,抚州市,361000,72,72,0
2020-04-10,上饶市,361100,123,123,0
2020-04-10,济南市,370100,47,47,0
2020-04-10,青岛市,370200,63,60,1
2020-04-10,淄博市,370300,30,29,1
2020-04-10,枣庄市,370400,24,24,0
2020-04-10,东营市,370500,0,0,0
2020-04-10,烟台市,370600,47,47,0
2020-04-10,潍坊市,370700,44,44,0
2020-04-10,济宁市,370800,260,260,0
2020-04-10,泰安市,370900,35,33,2
2020-04-10,威海市,371000,38,37,1
2020-04-10,日照市,371100,16,16,0
2020-04-10,临沂市,371300,49,49,0
2020-04-10,德州市,371400,37,35,2
2020-04-10,聊城市,371500,38,38,0
2020-04-10,滨州市,371600,15,15,0
2020-04-10,菏泽市,371700,18,18,0
2020-04-10,郑州市,410100,157,152,5
2020-04-10,开封市,410200,26,26,0
2020-04-10,洛阳市,410300,31,30,1
2020-04-10,平顶山市,410400,58,57,1
2020-04-10,安阳市,410500,53,53,0
2020-04-10,鹤壁市,410600,19,19,0
2020-04-10,新乡市,410700,57,54,3
2020-04-10,焦作市,410800,32,31,1
2020-04-10,濮阳市,410900,17,17,0
2020-04-10,许昌市,411000,39,38,1
2020-04-10,漯河市,411100,36,35,0
2020-04-10,三门峡市,411200,7,6,1
2020-04-10,南阳市,411300,156,153,3
2020-04-10,商丘市,411400,91,88,3
2020-04-10,信阳市,411500,274,272,2
2020-04-10,周口市,411600,76,75,1
2020-04-10,驻马店市,411700,139,139,0
2020-04-10,济源市,419001,5,5,0
2020-04-10,武汉市,420100,50007,47085,2575
2020-04-10,黄石市,420200,1015,976,39
2020-04-10,十堰市,420300,672,664,8
2020-04-10,宜昌市,420500,931,894,36
2020-04-10,襄阳市,420600,1175,1135,39
2020-04-10,鄂州市,420700,1394,1335,59
2020-04-10,荆门市,420800,928,887,41
2020-04-10,孝感市,420900,3518,3389,129
2020-04-10,荆州市,421000,1580,1528,52
2020-04-10,黄冈市,421100,2907,2782,125
2020-04-10,咸宁市,421200,836,821,15
2020-04-10,随州市,421300,1307,1262,45
2020-04-10,恩施土家族苗族自治州,422800,252,245,7
2020-04-10,仙桃市,429004,575,552,22
2020-04-10,潜江市,429005,198,189,9
2020-04-10,天门市,429006,496,481,15
2020-04-10,神农架林区,429021,11,11,0
2020-04-10,长沙市,430100,242,240,2
2020-04-10,株洲市,430200,80,80,0
2020-04-10,湘潭市,430300,36,36,0
2020-04-10,衡阳市,430400,48,48,0
2020-04-10,邵阳市,430500,102,101,1
2020-04-10,岳阳市,430600,156,155,1
2020-04-10,常德市,430700,82,82,0
2020-04-10,张家界市,430800,5,5,0
2020-04-10,益阳市,430900,60,60,0
2020-04-10,郴州市,431000,39,39,0
2020-04-10,永州市,431100,44,44,0
2020-04-10,怀化市,431200,40,40,0
2020-04-10,娄底市,431300,76,76,0
2020-04-10,湘西土家族苗族自治州,433100,8,8,0
2020-04-10,广州市,440100,471,421,1
2020-04-10,韶关市,440200,10,9,1
2020-04-10,深圳市,440300,456,423,3
2020-04-10,珠海市,440400,103,99,1
2020-04-10,汕头市,440500,26,25,0
2020-04-10,佛山市,440600,96,85,0
2020-04-10,江门市,440700,24,23,0
2020-04-10,湛江市,440800,24,23,0
2020-04-10,茂名市,440900,14,14,0
2020-04-10,肇庆市,441200,20,18,1
2020-04-10,惠州市,441300,62,62,0
2020-04-10,梅州市,441400,17,16,0
2020-04-10,汕尾市,441500,5,5,0
2020-04-10,河源市,441600,5,4,0
2020-04-10,阳江市,441700,14,14,0
2020-04-10,清远市,441800,12,12,0
2020-04-10,东莞市,441900,100,99,1
2020-04-10,中山市,442000,68,68,0
2020-04-10,潮州市,445100,6,5,0
2020-04-10,揭阳市,445200,11,8,0
2020-04-10,云浮市,445300,0,0,0
2020-04-10,南宁市,450100,55,55,0
2020-04-10,柳州市,450200,24,24,0
2020-04-10,桂林市,450300,32,32,0
2020-04-10,梧州市,450400,5,5,0
2020-04-10,北海市,450500,44,43,1
2020-04-10,防城港市,450600,19,19,0
2020-04-10,钦州市,450700,8,8,0
2020-04-10,贵港市,450800,8,8,0
2020-04-10,玉林市,450900,11,11,0
2020-04-10,百色市,451000,3,3,0
2020-04-10,贺州市,451100,4,4,0
2020-04-10,河池市,451200,28,27,1
2020-04-10,来宾市,451300,11,11,0
2020-04-10,崇左市,451400,0,0,0
2020-04-10,海口市,460100,39,39,0
2020-04-10,三亚市,460200,54,53,1
2020-04-10,三沙市,460300,0,0,0
2020-04-10,儋州市,460400,15,14,1
2020-04-10,五指山市,469001,0,0,0
2020-04-10,琼海市,469002,6,5,1
2020-04-10,文昌市,469005,3,3,0
2020-04-10,万宁市,469006,13,13,0
2020-04-10,东方市,469007,3,2,1
2020-04-10,定安县,469021,3,2,1
2020-04-10,屯昌县,469022,0,0,0
2020-04-10,澄迈县,469023,9,8,1
2020-04-10,临高县,469024,6,6,0
2020-04-10,白沙黎族自治县,469025,0,0,0
2020-04-10,昌江黎族自治县,469026,7,7,0
2020-04-10,乐东黎族自治县,469027,2,2,0
2020-04-10,陵水黎族自治县,469028,4,4,0
2020-04-10,保亭黎族苗族自治县,469029,3,3,0
2020-04-10,琼中黎族苗族自治县,469030,1,1,0
2020-04-10,成都市,510100,165,151,3
2020-04-10,自贡市,510300,9,9,0
2020-04-10,攀枝花市,510400,16,16,0
2020-04-10,泸州市,510500,24,24,0
2020-04-10,德阳市,510600,18,18,0
2020-04-10,绵阳市,510700,22,22,0
2020-04-10,广元市,510800,6,6,0
2020-04-10,遂宁市,510900,17,17,0
2020-04-10,内江市,511000,22,22,0
2020-04-10,乐山市,511100,3,3,0
2020-04-10,南充市,511300,39,39,0
2020-04-10,眉山市,511400,8,8,0
2020-04-10,宜宾市,511500,12,12,0
2020-04-10,广安市,511600,30,30,0
2020-04-10,达州市,511700,42,42,0
2020-04-10,雅安市,511800,7,7,0
2020-04-10,巴中市,511900,24,24,0
2020-04-10,资阳市,512000,4,4,0
2020-04-10,阿坝藏族羌族自治州,513200,1,1,0
2020-04-10,甘孜藏族自治州,513300,78,78,0
2020-04-10,凉山彝族自治州,513400,13,13,0
2020-04-10,贵阳市,520100,36,35,1
2020-04-10,六盘水市,520200,10,9,1
2020-04-10,遵义市,520300,32,32,0
2020-04-10,安顺市,520400,4,4,0
2020-04-10,毕节市,520500,23,23,0
2020-04-10,铜仁市,520600,10,10,0
2020-04-10,黔西南布依族苗族自治州,522300,4,4,0
2020-04-10,黔东南苗族侗族自治州,522600,10,10,0
2020-04-10,黔南布依族苗族自治州,522700,17,17,0
2020-04-10,昆明市,530100,53,53,0
2020-04-10,曲靖市,530300,13,13,0
2020-04-10,玉溪市,530400,14,13,1
2020-04-10,保山市,530500,9,9,0
2020-04-10,昭通市,530600,25,25,0
2020-04-10,丽江市,530700,7,7,0
2020-04-10,普洱市,530800,4,4,0
2020-04-10,临沧市,530900,1,1,0
2020-04-10,楚雄彝族自治州,532300,4,4,0
2020-04-10,红河哈尼族彝族自治州,532500,9,9,0
2020-04-10,文山壮族苗族自治州,532600,2,2,0
2020-04-10,西双版纳傣族自治州,532800,15,14,1
2020-04-10,大理白族自治州,532900,13,13,0
2020-04-10,德宏傣族景颇族自治州,533100,5,5,0
2020-04-10,怒江傈僳族自治州,533300,0,0,0
2020-04-10,迪庆藏族自治州,533400,0,0,0
2020-04-10,拉萨市,540100,1,1,0
2020-04-10,日喀则市,540200,0,0,0
2020-04-10,昌都市,540300,0,0,0
2020-04-10,林芝市,540400,0,0,0
2020-04-10,那曲,542400,0,0,0
2020-04-10,阿里地区,542500,0,0,0
2020-04-10,西安市,610100,120,117,3
2020-04-10,铜川市,610200,8,8,0
2020-04-10,宝鸡市,610300,13,13,0
2020-04-10,咸阳市,610400,17,17,0
2020-04-10,渭南市,610500,15,15,0
