date,province,provinceCode,confirmed,cured,dead
2020-02-07,台湾省,710000,16,1,0
2020-02-07,香港特别行政区,810000,26,0,1
2020-02-07,澳门特别行政区,820000,10,1,0
2020-02-08,北京市,110000,326,37,2
2020-02-08,天津市,120000,88,4,1
2020-02-08,河北省,130000,206,30,2
2020-02-08,山西省,140000,115,21,0
2020-02-08,内蒙古自治区,150000,54,5,0
2020-02-08,辽宁省,210000,106,12,0
2020-02-08,吉林省,220000,78,5,1
2020-02-08,黑龙江省,230000,307,13,6
2020-02-08,上海市,310000,292,41,1
2020-02-08,江苏省,320000,468,51,0
2020-02-08,浙江省,330000,1075,173,0
2020-02-08,安徽省,340000,779,59,1
2020-02-08,福建省,350000,250,24,0
2020-02-08,江西省,360000,739,72,0
2020-02-08,山东省,370000,435,50,1
2020-02-08,河南省,410000,1033,131,6
2020-02-08,湖北省,420000,27013,1439,780
2020-02-08,湖南省,430000,838,159,1
2020-02-08,广东省,440000,1120,125,1
2020-02-08,广西壮族自治区,450000,195,18,1
2020-02-08,海南省,460000,128,15,2
2020-02-08,重庆市,500000,446,39,2
2020-02-08,四川省,510000,386,60,1
2020-02-08,贵州省,520000,96,7,1
2020-02-08,云南省,530000,140,17,0
2020-02-08,西藏自治区,540000,1,0,0
2020-02-08,陕西省,610000,195,17,0
2020-02-08,甘肃省,620000,79,12,1
2020-02-08,青海省,630000,18,3,0
2020-02-08,宁夏回族自治区,640000,45,13,0
2020-02-08,新疆维吾尔自治区,650000,45,0,0
2020-02-08,台湾省,710000,17,1,0
2020-02-08,香港特别行政区,810000,26,0,1
2020-02-08,澳门特别行政区,820000,10,1,0
2020-02-09,北京市,110000,337,44,2
2020-02-09,天津市,120000,91,4,1
2020-02-09,河北省,130000,218,35,2
2020-02-09,山西省,140000,119,25,0
2020-02-09,内蒙古自治区,150000,58,5,0
2020-02-09,辽宁省,210000,108,12,0
2020-02-09,吉林省,220000,80,12,1
2020-02-09,黑龙江省,230000,331,15,7
2020-02-09,上海市,310000,295,44,1
2020-02-09,江苏省,320000,492,72,0
2020-02-09,浙江省,330000,1092,200,0
2020-02-09,安徽省,340000,830,73,3
2020-02-09,福建省,350000,261,35,0
2020-02-09,江西省,360000,772,102,1
2020-02-09,山东省,370000,459,63,1
2020-02-09,河南省,410000,1073,169,6
2020-02-09,湖北省,420000,29631,1795,871
2020-02-09,湖南省,430000,879,186,1
2020-02-09,广东省,440000,1151,143,1
2020-02-09,广西壮族自治区,450000,210,18,1
2020-02-09,海南省,460000,136,19,3
2020-02-09,重庆市,500000,468,51,2
2020-02-09,四川省,510000,405,76,1
2020-02-09,贵州省,520000,109,7,1
2020-02-09,云南省,530000,141,18,0
2020-02-09,西藏自治区,540000,1,0,0
2020-02-09,陕西省,610000,208,20,0
2020-02-09,甘肃省,620000,83,16,2
2020-02-09,青海省,630000,18,3,0
2020-02-09,宁夏回族自治区,640000,49,13,0
2020-02-09,新疆维吾尔自治区,650000,49,0,0
2020-02-09,台湾省,710000,18,1,0
2020-02-09,香港特别行政区,810000,36,0,1
2020-02-09,澳门特别行政区,820000,10,1,0
2020-02-10,北京市,110000,342,48,3
2020-02-10,天津市,120000,95,8,2
2020-02-10,河北省,130000,239,41,2
2020-02-10,山西省,140000,122,26,0
2020-02-10,内蒙古自治区,150000,58,5,0
2020-02-10,辽宁省,210000,108,17,0
2020-02-10,吉林省,220000,81,13,1
2020-02-10,黑龙江省,230000,360,27,8
2020-02-10,上海市,310000,302,48,1
2020-02-10,江苏省,320000,515,84,0
2020-02-10,浙江省,330000,1117,250,0
2020-02-10,安徽省,340000,860,88,4
2020-02-10,福建省,350000,267,39,0
2020-02-10,江西省,360000,804,127,1
2020-02-10,山东省,370000,486,71,1
2020-02-10,河南省,410000,1105,198,7
2020-02-10,湖北省,420000,31728,2222,974
2020-02-10,湖南省,430000,912,213,1
2020-02-10,广东省,440000,1177,181,1
2020-02-10,广西壮族自治区,450000,215,30,1
2020-02-10,海南省,460000,142,19,3
2020-02-10,重庆市,500000,486,66,2
2020-02-10,四川省,510000,417,82,1
2020-02-10,贵州省,520000,118,10,1
2020-02-10,云南省,530000,149,19,0
2020-02-10,西藏自治区,540000,1,0,0
2020-02-10,陕西省,610000,213,26,0
2020-02-10,甘肃省,620000,86,21,2
2020-02-10,青海省,630000,18,3,0
2020-02-10,宁夏回族自治区,640000,53,14,0
2020-02-10,新疆维吾尔自治区,650000,55,0,0
2020-02-10,台湾省,710000,18,1,0
2020-02-10,香港特别行政区,810000,42,0,1
2020-02-10,澳门特别行政区,820000,10,1,0
2020-02-11,北京市,110000,352,56,3
2020-02-11,天津市,120000,106,10,2
2020-02-11,河北省,130000,251,48,2
2020-02-11,山西省,140000,124,30,0
2020-02-11,内蒙古自治区,150000,60,5,0
2020-02-11,辽宁省,210000,116,19,0
2020-02-11,吉林省,220000,83,18,1
2020-02-11,黑龙江省,230000,378,28,8
2020-02-11,上海市,310000,306,53,1
2020-02-11,江苏省,320000,543,94,0
2020-02-11,浙江省,330000,1131,279,0
2020-02-11,安徽省,340000,888,108,4
2020-02-11,福建省,350000,272,46,0
2020-02-11,江西省,360000,844,152,1
2020-02-11,山东省,370000,497,80,1
2020-02-11,河南省,410000,1135,231,8
2020-02-11,湖北省,420000,33366,2639,1068
2020-02-11,湖南省,430000,946,263,2
2020-02-11,广东省,440000,1219,241,1
2020-02-11,广西壮族自治区,450000,222,31,1
2020-02-11,海南省,460000,145,20,3
2020-02-11,重庆市,500000,505,79,3
2020-02-11,四川省,510000,436,85,1
2020-02-11,贵州省,520000,131,17,1
2020-02-11,云南省,530000,154,20,0
2020-02-11,西藏自治区,540000,1,0,0
2020-02-11,陕西省,610000,219,31,0
2020-02-11,甘肃省,620000,86,24,2
2020-02-11,青海省,630000,18,5,0
2020-02-11,宁夏回族自治区,640000,58,22,0
2020-02-11,新疆维吾尔自治区,650000,59,3,0
2020-02-11,台湾省,710000,18,1,0
2020-02-11,香港特别行政区,810000,49,0,1
2020-02-11,澳门特别行政区,820000,10,1,0
2020-02-12,北京市,110000,366,68,3
2020-02-12,天津市,120000,112,11,2
2020-02-12,河北省,130000,265,54,3
2020-02-12,山西省,140000,126,33,0
2020-02-12,内蒙古自治区,150000,61,6,0
2020-02-12,辽宁省,210000,116,22,0
2020-02-12,吉林省,220000,84,22,1
2020-02-12,黑龙江省,230000,395,31,9
2020-02-12,上海市,310000,313,57,1
2020-02-12,江苏省,320000,570,131,0
2020-02-12,浙江省,330000,1145,327,0
2020-02-12,安徽省,340000,910,128,5
2020-02-12,福建省,350000,279,54,0
2020-02-12,江西省,360000,872,170,1
2020-02-12,山东省,370000,506,98,2
2020-02-12,河南省,410000,1169,258,10
2020-02-12,湖北省,420000,47163,3172,1202
2020-02-12,湖南省,430000,968,312,2
2020-02-12,广东省,440000,1241,284,2
2020-02-12,广西壮族自治区,450000,222,33,2
2020-02-12,海南省,460000,157,27,4
2020-02-12,重庆市,500000,518,102,3
2020-02-12,四川省,510000,451,93,1
2020-02-12,贵州省,520000,135,20,1
2020-02-12,云南省,530000,155,23,0
2020-02-12,西藏自治区,540000,1,1,0
2020-02-12,陕西省,610000,225,36,0
2020-02-12,甘肃省,620000,87,31,2
2020-02-12,青海省,630000,18,9,0
2020-02-12,宁夏回族自治区,640000,64,24,0
2020-02-12,新疆维吾尔自治区,650000,63,3,1
2020-02-12,台湾省,710000,18,1,0
2020-02-12,香港特别行政区,810000,50,1,1
2020-02-12,澳门特别行政区,820000,10,2,0
2020-02-13,北京市,110000,372,79,3
2020-02-13,天津市,120000,119,21,3
2020-02-13,河北省,130000,283,69,3
2020-02-13,山西省,140000,126,36,0
2020-02-13,内蒙古自治区,150000,65,6,0
2020-02-13,辽宁省,210000,116,22,1
2020-02-13,吉林省,220000,86,25,1
2020-02-13,黑龙江省,230000,418,37,11
2020-02-13,上海市,310000,318,62,1
2020-02-13,江苏省,320000,593,137,0
2020-02-13,浙江省,330000,1155,367,0
2020-02-13,安徽省,340000,934,166,6
2020-02-13,福建省,350000,281,59,0
2020-02-13,江西省,360000,900,187,1
2020-02-13,山东省,370000,519,111,2
2020-02-13,河南省,410000,1184,313,11
2020-02-13,湖北省,420000,51986,3862,1318
2020-02-13,湖南省,430000,988,352,2
2020-02-13,广东省,440000,1261,332,2
2020-02-13,广西壮族自治区,450000,226,35,2
2020-02-13,海南省,460000,157,30,4
2020-02-13,重庆市,500000,529,128,4
2020-02-13,四川省,510000,463,105,1
2020-02-13,贵州省,520000,140,28,1
2020-02-13,云南省,530000,162,27,0
2020-02-13,西藏自治区,540000,1,1,0
2020-02-13,陕西省,610000,229,44,0
2020-02-13,甘肃省,620000,90,39,2
2020-02-13,青海省,630000,18,11,0
2020-02-13,宁夏回族自治区,640000,67,24,0
2020-02-13,新疆维吾尔自治区,650000,65,6,1
2020-02-13,台湾省,710000,18,1,0
2020-02-13,香港特别行政区,810000,53,1,1
2020-02-13,澳门特别行政区,820000,10,3,0
2020-02-14,北京市,110000,375,97,4
2020-02-14,天津市,120000,120,32,3
2020-02-14,河北省,130000,291,86,3
2020-02-14,山西省,140000,127,38,0
2020-02-14,内蒙古自治区,150000,68,6,0
2020-02-14,辽宁省,210000,119,29,1
2020-02-14,吉林省,220000,88,25,1
2020-02-14,黑龙江省,230000,425,48,11
2020-02-14,上海市,310000,326,90,1
2020-02-14,江苏省,320000,604,160,0
2020-02-14,浙江省,330000,1162,409,0
2020-02-14,安徽省,340000,950,198,6
2020-02-14,福建省,350000,285,66,0
2020-02-14,江西省,360000,913,210,1
2020-02-14,山东省,370000,530,139,2
2020-02-14,河南省,410000,1212,356,13
2020-02-14,湖北省,420000,54406,4774,1457
2020-02-14,湖南省,430000,1001,389,2
2020-02-14,广东省,440000,1294,386,2
2020-02-14,广西壮族自治区,450000,235,40,2
2020-02-14,海南省,460000,162,38,4
2020-02-14,重庆市,500000,537,152,5
2020-02-14,四川省,510000,470,115,1
2020-02-14,贵州省,520000,143,33,1
2020-02-14,云南省,530000,168,35,0
2020-02-14,西藏自治区,540000,1,1,0
2020-02-14,陕西省,610000,230,49,0
2020-02-14,甘肃省,620000,90,44,2
2020-02-14,青海省,630000,18,11,0
2020-02-14,宁夏回族自治区,640000,70,27,0
2020-02-14,新疆维吾尔自治区,650000,70,6,1
2020-02-14,台湾省,710000,18,1,0
2020-02-14,香港特别行政区,810000,56,1,1
2020-02-14,澳门特别行政区,820000,10,3,0
2020-02-15,北京市,110000,380,105,4
2020-02-15,天津市,120000,122,37,3
2020-02-15,河北省,130000,300,100,3
2020-02-15,山西省,140000,128,46,0
2020-02-15,内蒙古自治区,150000,70,7,0
2020-02-15,辽宁省,210000,120,32,1
2020-02-15,吉林省,220000,89,28,1
2020-02-15,黑龙江省,230000,445,70,11
2020-02-15,上海市,310000,328,124,1
2020-02-15,江苏省,320000,617,190,0
2020-02-15,浙江省,330000,1167,437,0
2020-02-15,安徽省,340000,962,232,6
2020-02-15,福建省,350000,287,77,0
2020-02-15,江西省,360000,925,239,1
2020-02-15,山东省,370000,537,164,2
2020-02-15,河南省,410000,1231,397,13
2020-02-15,湖北省,420000,56249,5623,1596
2020-02-15,湖南省,430000,1004,430,3
2020-02-15,广东省,440000,1316,436,2
2020-02-15,广西壮族自治区,450000,237,46,2
2020-02-15,海南省,460000,162,39,4
2020-02-15,重庆市,500000,544,184,5
2020-02-15,四川省,510000,481,127,3
2020-02-15,贵州省,520000,144,37,1
2020-02-15,云南省,530000,169,42,0
2020-02-15,西藏自治区,540000,1,1,0
2020-02-15,陕西省,610000,232,53,0
2020-02-15,甘肃省,620000,90,49,2
2020-02-15,青海省,630000,18,13,0
2020-02-15,宁夏回族自治区,640000,70,33,0
2020-02-15,新疆维吾尔自治区,650000,71,11,1
2020-02-15,台湾省,710000,18,2,0
2020-02-15,香港特别行政区,810000,56,1,1
2020-02-15,澳门特别行政区,820000,10,3,0
2020-02-16,北京市,110000,381,114,4
2020-02-16,天津市,120000,124,45,3
2020-02-16,河北省,130000,301,109,3
2020-02-16,山西省,140000,129,50,0
2020-02-16,内蒙古自治区,150000,72,8,0
2020-02-16,辽宁省,210000,121,41,1
2020-02-16,吉林省,220000,89,30,1
2020-02-16,黑龙江省,230000,457,80,11
2020-02-16,上海市,310000,331,140,1
2020-02-16,江苏省,320000,626,226,0
2020-02-16,浙江省,330000,1171,470,0
2020-02-16,安徽省,340000,973,266,6
2020-02-16,福建省,350000,290,84,0
2020-02-16,江西省,360000,930,275,1
2020-02-16,山东省,370000,541,175,2
2020-02-16,河南省,410000,1246,438,16
2020-02-16,湖北省,420000,58182,6639,1696
2020-02-16,湖南省,430000,1006,467,3
2020-02-16,广东省,440000,1322,473,4
2020-02-16,广西壮族自治区,450000,238,51,2
2020-02-16,海南省,460000,162,52,4
2020-02-16,重庆市,500000,551,207,5
2020-02-16,四川省,510000,495,136,3
2020-02-16,贵州省,520000,146,47,1
2020-02-16,云南省,530000,171,42,0
2020-02-16,西藏自治区,540000,1,1,0
2020-02-16,陕西省,610000,236,64,0
2020-02-16,甘肃省,620000,90,54,2
2020-02-16,青海省,630000,18,13,0
2020-02-16,宁夏回族自治区,640000,70,33,0
2020-02-16,新疆维吾尔自治区,650000,75,12,1
2020-02-16,台湾省,710000,20,2,1
2020-02-16,香港特别行政区,810000,57,2,1
2020-02-16,澳门特别行政区,820000,10,5,0
2020-02-17,北京市,110000,387,122,4
2020-02-17,天津市,120000,125,46,3
2020-02-17,河北省,130000,302,123,4
2020-02-17,山西省,140000,130,53,0
2020-02-17,内蒙古自治区,150000,73,8,0
2020-02-17,辽宁省,210000,121,43,1
2020-02-17,吉林省,220000,89,34,1
2020-02-17,黑龙江省,230000,464,85,11
2020-02-17,上海市,310000,333,161,1
2020-02-17,江苏省,320000,629,263,0
2020-02-17,浙江省,330000,1172,514,0
2020-02-17,安徽省,340000,982,293,6
2020-02-17,福建省,350000,292,91,0
2020-02-17,江西省,360000,933,310,1
2020-02-17,山东省,370000,543,193,2
2020-02-17,河南省,410000,1257,505,19
2020-02-17,湖北省,420000,59989,7862,1789
2020-02-17,湖南省,430000,1007,501,4
2020-02-17,广东省,440000,1328,530,4
2020-02-17,广西壮族自治区,450000,242,58,2
2020-02-17,海南省,460000,163,59,4
2020-02-17,重庆市,500000,553,225,5
2020-02-17,四川省,510000,508,163,3
2020-02-17,贵州省,520000,146,66,1
2020-02-17,云南省,530000,172,47,0
2020-02-17,西藏自治区,540000,1,1,0
2020-02-17,陕西省,610000,240,79,0
2020-02-17,甘肃省,620000,91,58,2
2020-02-17,青海省,630000,18,13,0
2020-02-17,宁夏回族自治区,640000,70,35,0
2020-02-17,新疆维吾尔自治区,650000,76,12,1
2020-02-17,台湾省,710000,22,2,1
2020-02-17,香港特别行政区,810000,60,2,1
2020-02-17,澳门特别行政区,820000,10,5,0
2020-02-18,北京市,110000,393,145,4
2020-02-18,天津市,120000,128,48,3
2020-02-18,河北省,130000,306,136,4
2020-02-18,山西省,140000,131,61,0
2020-02-18,内蒙古自治区,150000,75,9,0
2020-02-18,辽宁省,210000,121,55,1
2020-02-18,吉林省,220000,90,36,1
2020-02-18,黑龙江省,230000,470,108,12
2020-02-18,上海市,310000,333,177,1
2020-02-18,江苏省,320000,631,296,0
2020-02-18,浙江省,330000,1173,544,0
2020-02-18,安徽省,340000,986,361,6
2020-02-18,福建省,350000,293,96,0
2020-02-18,江西省,360000,933,362,1
2020-02-18,山东省,370000,544,215,3
2020-02-18,河南省,410000,1261,552,19
2020-02-18,湖北省,420000,61682,9128,1921
2020-02-18,湖南省,430000,1008,542,4
2020-02-18,广东省,440000,1331,571,5
2020-02-18,广西壮族自治区,450000,244,76,2
2020-02-18,海南省,460000,163,79,4
2020-02-18,重庆市,500000,555,254,5
2020-02-18,四川省,510000,514,177,3
2020-02-18,贵州省,520000,146,69,2
2020-02-18,云南省,530000,172,57,0
2020-02-18,西藏自治区,540000,1,1,0
2020-02-18,陕西省,610000,240,89,0
2020-02-18,甘肃省,620000,91,62,2
2020-02-18,青海省,630000,18,15,0
2020-02-18,宁夏回族自治区,640000,71,42,0
2020-02-18,新疆维吾尔自治区,650000,76,14,1
2020-02-18,台湾省,710000,22,2,1
2020-02-18,香港特别行政区,810000,62,4,1
2020-02-18,澳门特别行政区,820000,10,5,0
2020-02-19,北京市,110000,395,153,4
2020-02-19,天津市,120000,130,54,3
2020-02-19,河北省,130000,307,152,5
2020-02-19,山西省,140000,131,68,0
2020-02-19,内蒙古自治区,150000,75,11,0
2020-02-19,辽宁省,210000,121,58,1
2020-02-19,吉林省,220000,91,40,1
2020-02-19,黑龙江省,230000,476,123,12
2020-02-19,上海市,310000,333,186,2
2020-02-19,江苏省,320000,631,325,0
2020-02-19,浙江省,330000,1175,609,0
2020-02-19,安徽省,340000,987,424,6
2020-02-19,福建省,350000,293,112,1
2020-02-19,江西省,360000,934,432,1
2020-02-19,山东省,370000,546,238,4
2020-02-19,河南省,410000,1265,614,19
2020-02-19,湖北省,420000,62457,10337,2029
2020-02-19,湖南省,430000,1010,578,4
2020-02-19,广东省,440000,1332,619,5
2020-02-19,广西壮族自治区,450000,245,87,2
2020-02-19,海南省,460000,168,84,4
2020-02-19,重庆市,500000,560,274,5
2020-02-19,四川省,510000,520,198,3
2020-02-19,贵州省,520000,146,71,2
2020-02-19,云南省,530000,172,60,1
2020-02-19,西藏自治区,540000,1,1,0
2020-02-19,陕西省,610000,242,89,0
2020-02-19,甘肃省,620000,91,65,2
2020-02-19,青海省,630000,18,16,0
2020-02-19,宁夏回族自治区,640000,71,42,0
2020-02-19,新疆维吾尔自治区,650000,76,20,1
2020-02-19,台湾省,710000,24,2,1
2020-02-19,香港特别行政区,810000,65,5,2
2020-02-19,澳门特别行政区,820000,10,6,0
2020-02-20,北京市,110000,396,169,4
2020-02-20,天津市,120000,131,59,3
2020-02-20,河北省,130000,308,170,5
2020-02-20,山西省,140000,132,76,0
2020-02-20,内蒙古自治区,150000,75,16,0
2020-02-20,辽宁省,210000,121,61,1
2020-02-20,吉林省,220000,91,44,1
2020-02-20,黑龙江省,230000,479,141,12
2020-02-20,上海市,310000,334,199,2
2020-02-20,江苏省,320000,631,352,0
2020-02-20,浙江省,330000,1215,647,1
2020-02-20,安徽省,340000,988,500,6
2020-02-20,福建省,350000,293,134,1
2020-02-20,江西省,360000,934,489,1
2020-02-20,山东省,370000,748,270,4
2020-02-20,河南省,410000,1267,717,19
2020-02-20,湖北省,420000,63088,11788,2144
2020-02-20,湖南省,430000,1011,638,4
2020-02-20,广东省,440000,1333,664,5
2020-02-20,广西壮族自治区,450000,246,95,2
2020-02-20,海南省,460000,168,89,4
2020-02-20,重庆市,500000,567,299,6
2020-02-20,四川省,510000,525,222,3
2020-02-20,贵州省,520000,146,76,2
2020-02-20,云南省,530000,174,79,2
2020-02-20,西藏自治区,540000,1,1,0
2020-02-20,陕西省,610000,245,110,1
2020-02-20,甘肃省,620000,91,71,2
2020-02-20,青海省,630000,18,16,0
2020-02-20,宁夏回族自治区,640000,71,44,0
2020-02-20,新疆维吾尔自治区,650000,76,22,1
2020-02-20,台湾省,710000,24,2,1
2020-02-20,香港特别行政区,810000,68,5,2
2020-02-20,澳门特别行政区,820000,10,6,0
2020-02-21,北京市,110000,399,178,4
2020-02-21,天津市,120000,133,62,3
2020-02-21,河北省,130000,309,184,6
2020-02-21,山西省,140000,132,78,0
2020-02-21,内蒙古自治区,150000,75,22,0
2020-02-21,辽宁省,210000,121,66,1
2020-02-21,吉林省,220000,91,46,1
2020-02-21,黑龙江省,230000,479,183,12
2020-02-21,上海市,310000,334,211,3
2020-02-21,江苏省,320000,631,387,0
2020-02-21,浙江省,330000,1217,694,1
2020-02-21,安徽省,340000,989,566,6
2020-02-21,福建省,350000,293,150,1
2020-02-21,江西省,360000,934,544,1
2020-02-21,山东省,370000,750,293,4
2020-02-21,河南省,410000,1270,802,19
2020-02-21,湖北省,420000,63454,13557,2250
2020-02-21,湖南省,430000,1013,670,4
2020-02-21,广东省,440000,1339,720,5
2020-02-21,广西壮族自治区,450000,249,99,2
2020-02-21,海南省,460000,168,96,4
2020-02-21,重庆市,500000,572,316,6
2020-02-21,四川省,510000,526,242,3
2020-02-21,贵州省,520000,146,90,2
2020-02-21,云南省,530000,174,96,2
2020-02-21,西藏自治区,540000,1,1,0
2020-02-21,陕西省,610000,245,117,1
2020-02-21,甘肃省,620000,91,76,2
2020-02-21,青海省,630000,18,18,0
2020-02-21,宁夏回族自治区,640000,71,48,0
2020-02-21,新疆维吾尔自治区,650000,76,24,2
2020-02-21,台湾省,710000,26,2,1
2020-02-21,香港特别行政区,810000,68,6,2
2020-02-21,澳门特别行政区,820000,10,6,0
2020-02-22,北京市,110000,399,189,4
2020-02-22,天津市,120000,135,65,3
2020-02-22,河北省,130000,311,204,6
2020-02-22,山西省,140000,132,81,0
2020-02-22,内蒙古自治区,150000,75,26,0
2020-02-22,辽宁省,210000,121,68,1
2020-02-22,吉林省,220000,91,52,1
2020-02-22,黑龙江省,230000,480,215,12
2020-02-22,上海市,310000,335,227,3
2020-02-22,江苏省,320000,631,411,0
2020-02-22,浙江省,330000,1217,729,1
2020-02-22,安徽省,340000,989,620,6
2020-02-22,福建省,350000,293,165,1
2020-02-22,江西省,360000,934,611,1
2020-02-22,山东省,370000,754,311,4
2020-02-22,河南省,410000,1271,861,19
2020-02-22,湖北省,420000,63889,15299,2346
2020-02-22,湖南省,430000,1016,704,4
2020-02-22,广东省,440000,1342,740,6
2020-02-22,广西壮族自治区,450000,249,104,2
2020-02-22,海南省,460000,168,104,4
2020-02-22,重庆市,500000,573,328,6
2020-02-22,四川省,510000,526,256,3
2020-02-22,贵州省,520000,146,91,2
2020-02-22,云南省,530000,174,107,2
2020-02-22,西藏自治区,540000,1,1,0
2020-02-22,陕西省,610000,245,140,1
2020-02-22,甘肃省,620000,91,76,2
2020-02-22,青海省,630000,18,18,0
2020-02-22,宁夏回族自治区,640000,71,48,0
2020-02-22,新疆维吾尔自治区,650000,76,25,2
2020-02-22,台湾省,710000,26,2,1
2020-02-22,香港特别行政区,810000,69,11,2
2020-02-22,澳门特别行政区,820000,10,6,0
2020-02-23,北京市,110000,399,198,4
2020-02-23,天津市,120000,135,81,3
2020-02-23,河北省,130000,311,221,6
2020-02-23,山西省,140000,132,88,0
2020-02-23,内蒙古自治区,150000,75,30,0
2020-02-23,辽宁省,210000,121,73,1
2020-02-23,吉林省,220000,93,54,1
2020-02-23,黑龙江省,230000,480,224,12
2020-02-23,上海市,310000,335,249,3
2020-02-23,江苏省,320000,631,427,0
2020-02-23,浙江省,330000,1217,765,1
2020-02-23,安徽省,340000,989,648,6
2020-02-23,福建省,350000,293,174,1
2020-02-23,江西省,360000,934,645,1
2020-02-23,山东省,370000,755,325,4
2020-02-23,河南省,410000,1271,930,19
2020-02-23,湖北省,420000,64287,16738,2495
2020-02-23,湖南省,430000,1016,721,4
2020-02-23,广东省,440000,1345,772,6
2020-02-23,广西壮族自治区,450000,251,107,2
2020-02-23,海南省,460000,168,106,5
2020-02-23,重庆市,500000,575,335,6
2020-02-23,四川省,510000,527,263,3
2020-02-23,贵州省,520000,146,102,2
2020-02-23,云南省,530000,174,115,2
2020-02-23,西藏自治区,540000,1,1,0
2020-02-23,陕西省,610000,245,153,1
2020-02-23,甘肃省,620000,91,78,2
2020-02-23,青海省,630000,18,18,0
2020-02-23,宁夏回族自治区,640000,71,57,0
2020-02-23,新疆维吾尔自治区,650000,76,28,2
2020-02-23,台湾省,710000,28,5,1
2020-02-23,香港特别行政区,810000,74,12,2
2020-02-23,澳门特别行政区,820000,10,6,0
2020-02-24,北京市,110000,400,215,4
2020-02-24,天津市,120000,135,87,3
2020-02-24,河北省,130000,311,241,6
2020-02-24,山西省,140000,133,94,0
2020-02-24,内蒙古自治区,150000,75,34,0
2020-02-24,辽宁省,210000,121,83,1
2020-02-24,吉林省,220000,93,60,1
2020-02-24,黑龙江省,230000,480,232,12
2020-02-24,上海市,310000,335,261,3
2020-02-24,江苏省,320000,631,458,0
2020-02-24,浙江省,330000,1217,794,1
2020-02-24,安徽省,340000,989,692,6
2020-02-24,福建省,350000,294,188,1
2020-02-24,江西省,360000,934,682,1
2020-02-24,山东省,370000,755,343,6
2020-02-24,河南省,410000,1271,989,19
2020-02-24,湖北省,420000,64786,18854,2563
2020-02-24,湖南省,430000,1016,751,4
2020-02-24,广东省,440000,1347,805,7
2020-02-24,广西壮族自治区,450000,252,129,2
2020-02-24,海南省,460000,168,116,5
2020-02-24,重庆市,500000,576,349,6
2020-02-24,四川省,510000,529,278,3
2020-02-24,贵州省,520000,146,103,2
2020-02-24,云南省,530000,174,124,2
2020-02-24,西藏自治区,540000,1,1,0
2020-02-24,陕西省,610000,245,175,1
2020-02-24,甘肃省,620000,91,80,2
2020-02-24,青海省,630000,18,18,0
2020-02-24,宁夏回族自治区,640000,71,58,0
2020-02-24,新疆维吾尔自治区,650000,76,30,2
2020-02-24,台湾省,710000,30,5,1
2020-02-24,香港特别行政区,810000,81,18,2
2020-02-24,澳门特别行政区,820000,10,6,0
2020-02-25,北京市,110000,400,235,4
2020-02-25,天津市,120000,135,91,3
2020-02-25,河北省,130000,312,248,6
2020-02-25,山西省,140000,133,98,0
2020-02-25,内蒙古自治区,150000,75,35,0
2020-02-25,辽宁省,210000,121,88,1
2020-02-25,吉林省,220000,93,63,1
2020-02-25,黑龙江省,230000,480,245,12
2020-02-25,上海市,310000,336,268,3
2020-02-25,江苏省,320000,631,463,0
2020-02-25,浙江省,330000,1217,814,1
2020-02-25,安徽省,340000,989,727,6
2020-02-25,福建省,350000,294,205,1
2020-02-25,江西省,360000,934,719,1
2020-02-25,山东省,370000,756,357,6
2020-02-25,河南省,410000,1271,1023,19
2020-02-25,湖北省,420000,65187,20912,2615
2020-02-25,湖南省,430000,1016,779,4
2020-02-25,广东省,440000,1347,841,7
2020-02-25,广西壮族自治区,450000,252,138,2
2020-02-25,海南省,460000,168,124,5
2020-02-25,重庆市,500000,576,372,6
2020-02-25,四川省,510000,531,292,3
2020-02-25,贵州省,520000,146,104,2
2020-02-25,云南省,530000,174,129,2
2020-02-25,西藏自治区,540000,1,1,0
2020-02-25,陕西省,610000,245,186,1
2020-02-25,甘肃省,620000,91,80,2
2020-02-25,青海省,630000,18,18,0
2020-02-25,宁夏回族自治区,640000,71,61,0
2020-02-25,新疆维吾尔自治区,650000,76,30,2
2020-02-25,台湾省,710000,31,5,1
2020-02-25,香港特别行政区,810000,85,18,2
2020-02-25,澳门特别行政区,820000,10,7,0
2020-02-26,北京市,110000,410,248,5
2020-02-26,天津市,120000,135,96,3
2020-02-26,河北省,130000,317,261,6
2020-02-26,山西省,140000,133,104,0
2020-02-26,内蒙古自治区,150000,75,38,0
2020-02-26,辽宁省,210000,121,92,1
2020-02-26,吉林省,220000,93,65,1
2020-02-26,黑龙江省,230000,480,262,13
2020-02-26,上海市,310000,337,272,3
2020-02-26,江苏省,320000,631,494,0
2020-02-26,浙江省,330000,1217,881,1
2020-02-26,安徽省,340000,989,764,6
2020-02-26,福建省,350000,296,225,1
2020-02-26,江西省,360000,934,754,1
2020-02-26,山东省,370000,756,381,6
2020-02-26,河南省,410000,1272,1062,20
2020-02-26,湖北省,420000,65596,23200,2641
2020-02-26,湖南省,430000,1017,793,4
2020-02-26,广东省,440000,1347,873,7
2020-02-26,广西壮族自治区,450000,252,159,2
2020-02-26,海南省,460000,168,129,5
2020-02-26,重庆市,500000,576,384,6
2020-02-26,四川省,510000,534,310,3
2020-02-26,贵州省,520000,146,112,2
2020-02-26,云南省,530000,174,144,2
2020-02-26,西藏自治区,540000,1,1,0
2020-02-26,陕西省,610000,245,194,1
2020-02-26,甘肃省,620000,91,81,2
