id,name,city_baidu_id,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after
433100,湘西土家族苗族自治州,433100,0.005739148800000001,0.0,0.007173936000000001,0.039663432,0.0,0.039663432,0.0,0.0,0.0
440100,广州市,440100,0.6845478048000001,3.152158488,0.06764513399999998,4.4020652039999995,4.4020652039999995,0.416466036,0.010791792,0.8817426720000001,0.010791792
440200,韶关市,440200,0.0025625807999999995,0.0,0.0032032259999999996,0.015697799999999998,0.0,0.015697799999999998,0.0,0.0,0.0
440300,深圳市,440300,0.7387254072000001,3.27744576,0.104045319,4.187330316,4.187330316,0.918869508,0.028246320000000005,1.1670123600000002,0.028246320000000005
440400,珠海市,440400,0.1561068072,0.7363776959999999,0.011039084999999999,1.1810418839999999,1.1810418839999999,0.072716292,0.0,0.0,0.0
440500,汕头市,440500,0.0020584296000000003,0.0,0.0025730370000000002,0.020704896,0.0,0.020704896,0.0,0.0,0.0
440600,佛山市,440600,0.06867277199999999,0.27867729599999996,0.016171641,0.891095904,0.891095904,0.158653728,0.0,0.0,0.0
440700,江门市,440700,0.0015945552000000002,0.0,0.001993194,0.06610572,0.0,0.06610572,0.0,0.0,0.0
440800,湛江市,440800,0.052109027999999995,0.246821184,0.003430989,0.9472256640000001,0.9472256640000001,0.018057816,0.0,0.0,0.0
440900,茂名市,440900,0.0057253464,0.0,0.0071566830000000005,0.022011264000000003,0.0,0.022011264000000003,0.0,0.0,0.0
441200,肇庆市,441200,0.00017691120000000001,0.0,0.00022113900000000003,0.005263056,0.0,0.005263056,0.0,0.0,0.0
441300,惠州市,441300,0.11610970559999999,0.523749096,0.014199857999999997,1.302435288,1.302435288,0.105769152,0.0,0.0,0.0
441400,梅州市,441400,0.0001283472,0.0,0.000160434,0.005775624,0.0,0.005775624,0.0,0.0,0.0
441500,汕尾市,441500,0.00011629440000000001,0.0,0.000145368,0.005233248,0.0,0.005233248,0.0,0.0,0.0
441600,河源市,441600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
