city_baidu_id,name,id,20200117_moveOut,20200118_moveOut,20200119_moveOut,20200120_moveOut,20200121_moveOut,20200122_moveOut,20200123_moveOut,20200124_moveOut,20200125_moveOut,20200126_moveOut,20200127_moveOut,20200128_moveOut,20200129_moveOut,20200130_moveOut,20200131_moveOut,20200201_moveOut,20200202_moveOut,20200203_moveOut,20200204_moveOut,20200205_moveOut,20200206_moveOut,20200207_moveOut,20200208_moveOut,20200209_moveOut,20200210_moveOut,20200211_moveOut,20200212_moveOut,20200213_moveOut,20200214_moveOut,20200215_moveOut,20200216_moveOut,20200217_moveOut,20200218_moveOut,20200219_moveOut,20200220_moveOut,20200221_moveOut,20200222_moveOut,20200223_moveOut,20200224_moveOut,20200225_moveOut,20200226_moveOut,20200227_moveOut,20200228_moveOut,20200229_moveOut,20200301_moveOut
360300,萍乡市,360300,0.3442824,0.3411072,0.3594456,0.3590892,0.3824172,0.3595104,0.3211488,0.2995056,0.2296188,0.261306,0.3071196,0.3009312,0.2728728,0.256932,0.2169828,0.1809864,0.190836,0.1421064,0.09153,0.0956448,0.11745,0.1484568,0.1920024,0.2224908,0.16848,0.11097,0.1052028,0.1016388,0.1163484,0.1217916,0.1427544,0.1613196,0.1810836,0.1958904,0.2071008,0.2176956,0.2393064,0.2810052,0.2875176,0.2851848,0.2699568,0.2588112,0.2650644,0.2858004,0.2878416
360400,九江市,360400,0.9519768,0.99549,0.9953928,1.0377396,1.1468628,1.0501488,0.9905328,0.8719812,0.469476,0.6934896,0.8382852,0.7473384,0.6670836,0.625158,0.5400108,0.4243752,0.465912,0.3237084,0.2087532,0.2011392,0.2318868,0.2562192,0.3479112,0.4104108,0.3723408,0.2258604,0.2181168,0.214488,0.2135808,0.2139048,0.2392092,0.288036,0.3795984,0.4595292,0.510786,0.5683284,0.589842,0.7436772,0.7401456,0.7311708,0.6515316,0.6700644,0.6708744,0.7333416,0.7481808
360500,新余市,360500,0.281718,0.3090312,0.3063744,0.3206952,0.3582144,0.3605796,0.344412,0.3707532,0.2123172,0.2113776,0.20007,0.1733724,0.1572048,0.155196,0.1338768,0.1111968,0.1235412,0.098658,0.0723168,0.0577692,0.0538812,0.0579312,0.0687852,0.0769176,0.072576,0.0542376,0.0501876,0.0489564,0.0532332,0.0540432,0.052974,0.06642,0.0751356,0.08586,0.085698,0.0890352,0.0917244,0.1070172,0.1255824,0.121014,0.1251612,0.1182276,0.129438,0.135918,0.1435644
360600,鹰潭市,360600,0.2649996,0.280422,0.2576448,0.2764692,0.3278556,0.3051108,0.2881332,0.2579688,0.1538676,0.168804,0.1781028,0.1685124,0.1508868,0.1472256,0.1220832,0.1062072,0.1168992,0.09477,0.0637632,0.0543024,0.0520992,0.0552096,0.0661608,0.080838,0.077436,0.0543672,0.0541404,0.058968,0.0668412,0.0732564,0.073872,0.0996624,0.1188432,0.1383156,0.1552932,0.184032,0.2032776,0.2217456,0.2207088,0.2072952,0.2010096,0.2001024,0.225666,0.2408292,0.2230416
360700,赣州市,360700,1.17207,1.1658816,1.15101,1.1893716,1.335366,1.1351988,1.0054368,0.7222932,0.4040928,0.5686848,0.8192016,0.8152164,0.7419924,0.7956792,0.6903468,0.5485644,0.6163452,0.4794876,0.2688876,0.2950344,0.3540024,0.3888972,0.4512024,0.700488,0.5756184,0.374382,0.346356,0.33939,0.3332664,0.422334,0.4879764,0.5561136,0.7197012,0.8923284,0.970056,1.1032524,1.1952684,1.0910376,1.2612996,1.2165552,1.0849788,1.01007,1.2188232,1.1795544,1.2847248
360800,吉安市,360800,0.6217236,0.614628,0.6435936,0.6970536,0.814536,0.7217424,0.6428484,0.4392792,0.257256,0.4677264,0.6863292,0.682182,0.6295644,0.629046,0.5541048,0.430272,0.512892,0.4055508,0.2510676,0.2716416,0.3489804,0.414072,0.4784832,0.5291568,0.4564188,0.2792232,0.2631528,0.26082,0.2725488,0.3141828,0.3754512,0.4339008,0.5667084,0.6397056,0.6783912,0.733212,0.7715412,0.7824924,0.7525548,0.8499168,0.7059636,0.6856812,0.7012332,0.72981,0.7292592
360900,宜春市,360900,1.0215072,0.9723888,1.0559808,1.1024424,1.253232,1.140642,0.9814284,0.8447652,0.540918,0.8395812,0.9837612,0.8059176,0.7017192,0.6798816,0.6059124,0.4907304,0.551934,0.4421304,0.2932524,0.2637684,0.2835972,0.2904336,0.350406,0.4001076,0.3512484,0.232308,0.2132568,0.23652,0.2493504,0.2800008,0.3189132,0.3980664,0.5077404,0.5519016,0.6592752,0.8541288,0.9095328,0.9838584,0.97443,0.9857052,0.8863668,0.873018,0.9141984,0.9569016,0.927936
361000,抚州市,361000,0.5872824,0.5753916,0.5454216,0.6410988,0.7105968,0.6129108,0.5460048,0.425574,0.272646,0.4554144,0.5899392,0.5541696,0.5365116,0.542376,0.4805244,0.3660228,0.424116,0.3416904,0.2118636,0.220482,0.2566728,0.2448468,0.2763396,0.3253284,0.3107484,0.1961496,0.1972836,0.1998756,0.210438,0.2414124,0.2559276,0.3226068,0.4199688,0.4894668,0.5551092,0.6117768,0.6711336,0.6607008,0.717012,0.7501896,0.6404508,0.6480324,0.6879492,0.6964056,0.6750864
361100,上饶市,361100,1.0320696,1.0323612,1.0568232,1.10727,1.2907188,1.1179296,0.9562212,0.71037,0.5079348,0.8240616,0.982368,0.9016596,0.8038116,0.807732,0.708426,0.5594508,0.6076296,0.457164,0.2974968,0.1978344,0.1607364,0.1640412,0.2089152,0.3029724,0.3482352,0.2775708,0.2834676,0.3216996,0.3753864,0.4791312,0.475146,0.6038388,0.7572852,0.84402,1.006506,1.095282,1.1364624,1.31463,1.3280436,1.3819248,1.3987728,1.3170924,1.3665348,1.3928112,1.4132556
370100,济南市,370100,3.3701184,3.6951228,3.5150436,3.9885048,5.3128548,6.0036228,6.3864288,5.319918,2.3333832,1.850202,1.1654928,0.7973316,0.645084,0.6297264,0.5531004,0.4807836,0.5197284,0.4626072,0.3767148,0.3487536,0.3195288,0.3574044,0.376326,0.4574232,0.4993812,0.3985848,0.3795984,0.4081428,0.3973536,0.3288924,0.3471984,0.4587192,0.4358772,0.4512348,0.4813344,0.5739012,0.6503652,0.553392,0.6404508,0.5873796,0.6330312,0.6720084,0.7246908,0.8690652,0.761076
370200,青岛市,370200,3.523338,3.9215988,3.8957436,4.35942,5.6119716,5.6552904,5.3493696,4.1647608,1.7491788,1.4180184,1.1636784,0.83349,0.6677964,0.5925312,0.504468,0.4202604,0.4901472,0.4081104,0.3135996,0.293706,0.2888136,0.3010932,0.2952936,0.4091148,0.4058424,0.330156,0.3070548,0.3274992,0.3416904,0.267138,0.2461104,0.3628152,0.3857544,0.416502,0.443556,0.502848,0.5451624,0.5323644,0.5568264,0.5662872,0.5962896,0.5954472,0.6088284,0.7027236,0.6763176
370300,淄博市,370300,1.063854,1.1315376,1.1044188,1.1618316,1.3589532,1.3487148,1.3860396,1.3812768,0.8076348,0.843372,0.637794,0.503658,0.4342248,0.428328,0.3127248,0.2915676,0.3216348,0.2568348,0.1977372,0.1962468,0.199746,0.214164,0.2312388,0.3494988,0.3356964,0.257742,0.2514564,0.2557008,0.248508,0.1839348,0.2096604,0.2724192,0.2616624,0.2646432,0.2819772,0.3095172,0.3343032,0.340686,0.4147848,0.3766824,0.389448,0.41148,0.4076892,0.4364928,0.4428108
370400,枣庄市,370400,0.661446,0.699516,0.6943644,0.74763,0.8184888,0.7931844,0.715554,0.6287868,0.3845556,0.6994512,0.691578,0.6319944,0.5565996,0.5200524,0.4103784,0.3325212,0.3248748,0.277668,0.1873368,0.1730808,0.1829952,0.2114424,0.2135808,0.3455136,0.3244536,0.2345436,0.205254,0.2277072,0.2051244,0.1755108,0.1927152,0.2535948,0.2601072,0.2961036,0.3125628,0.3496284,0.3727944,0.36288,0.3625884,0.3790152,0.4041576,0.384264,0.3847176,0.448416,0.4428432
370500,东营市,370500,0.7389468,0.790236,0.7483428,0.8384472,1.033398,1.0293804,1.0461636,1.0574388,0.5089392,0.443718,0.3243564,0.2398896,0.1865268,0.18711,0.1457028,0.1224396,0.1155384,0.0972648,0.079056,0.0725436,0.0776952,0.0912384,0.099954,0.1264896,0.1369548,0.12393,0.1054944,0.118584,0.1036476,0.0680076,0.087156,0.1074708,0.115182,0.1178388,0.1321596,0.1326456,0.128142,0.1379916,0.1625832,0.1816992,0.20898,0.2131596,0.2136132,0.2326968,0.2362284
370600,烟台市,370600,1.3286916,1.4455908,1.4268312,1.4963292,1.9288368,1.7859204,1.7239716,1.4534964,0.7383636,1.0029096,1.086858,0.8339436,0.6857784,0.5994648,0.4771548,0.4019868,0.419904,0.3462912,0.256284,0.2259252,0.22761,0.2303964,0.2390472,0.4090176,0.349758,0.2407644,0.2228148,0.231822,0.2282904,0.164106,0.1390284,0.2011716,0.2483784,0.2923452,0.2803896,0.2936736,0.3041064,0.326268,0.3626532,0.334692,0.3313548,0.3428244,0.3319056,0.3660876,0.385074
370700,潍坊市,370700,1.6275816,1.6236936,1.6054524,1.6599492,2.0095452,1.874988,1.7185932,1.3569444,0.7959384,1.3985784,1.3142736,0.9512316,0.7946748,0.7859592,0.623214,0.5382612,0.6511752,0.484056,0.3452544,0.3341736,0.331614,0.3537756,0.3704292,0.5837184,0.4908276,0.3754836,0.367578,0.3890268,0.3859812,0.2810052,0.3097764,0.4330584,0.4409316,0.4710636,0.4950396,0.5309388,0.5579604,0.5828112,0.6506244,0.5891292,0.6446952,0.6686388,0.636174,0.6804,0.71766
370800,济宁市,370800,1.3681872,1.4416704,1.3380228,1.4914692,1.7014536,1.5742512,1.4950332,1.2388464,0.7589052,1.384452,1.3939776,1.1060388,0.9375912,0.9531108,0.759618,0.602154,0.6252228,0.47061,0.3179736,0.2806812,0.286254,0.3265596,0.3570804,0.5836536,0.5625612,0.43497,0.3992652,0.4575204,0.4351968,0.3321324,0.3797604,0.5017464,0.5182056,0.5961276,0.6001452,0.6509808,0.6989004,0.6576552,0.5974884,0.6300504,0.653184,0.6168312,0.6559056,0.7561836,0.7638624
370900,泰安市,370900,0.965196,0.9747216,0.8883756,0.8903196,1.0118196,0.9684684,0.8855568,0.7450704,0.4829544,0.9113472,1.0229652,0.8191044,0.651564,0.620136,0.4786452,0.3780432,0.389448,0.308934,0.2162376,0.2030832,0.2029212,0.2210004,0.2296836,0.4731696,0.459756,0.3108456,0.2768256,0.279288,0.2619864,0.1925532,0.2364552,0.3085776,0.3186216,0.3220236,0.346356,0.3708504,0.4076244,0.3901608,0.3797928,0.3820932,0.3870504,0.3737664,0.37422,0.4170852,0.449874
371000,威海市,371000,0.7652556,0.7767252,0.7984008,0.829602,1.0253304,0.9628956,0.8878572,0.7583544,0.3800844,0.504306,0.5116284,0.382806,0.3070548,0.2774412,0.2163024,0.186786,0.1837728,0.1471284,0.1061748,0.086346,0.0937008,0.0998892,0.1054296,0.1526364,0.1359504,0.0968112,0.0855684,0.0836244,0.095094,0.0757188,0.05994,0.0752004,0.0893268,0.1079244,0.1099656,0.1162836,0.1172232,0.1246104,0.1288224,0.1232496,0.1301184,0.1296648,0.129762,0.1458648,0.1503684
371100,日照市,371100,0.6074676,0.6140124,0.5954148,0.6314436,0.7256304,0.6910596,0.6399648,0.5842692,0.331452,0.7208028,0.5668056,0.4005936,0.3291516,0.3267216,0.2540484,0.2209032,0.2526228,0.2198664,0.1604124,0.1649808,0.1535112,0.1645272,0.1689984,0.2938032,0.2429352,0.1924884,0.1951128,0.20817,0.2052864,0.1460916,0.151632,0.2060964,0.206874,0.2302992,0.2259252,0.2507112,0.2691792,0.2624076,0.2748168,0.2807784,0.2799036,0.2879064,0.2793528,0.3109752,0.334368
371300,临沂市,371300,1.6719372,1.6395372,1.6139412,1.637982,1.9295496,1.672326,1.4759496,1.1252844,0.7018812,1.556658,1.7156772,1.3196844,1.019304,1.0114308,0.790884,0.613494,0.6773868,0.574452,0.3999132,0.3804408,0.342954,0.37989,0.3876336,0.7093656,0.6388632,0.4923504,0.4737852,0.5096196,0.4917024,0.3668328,0.3860784,0.549666,0.610578,0.6535728,0.6749892,0.754758,0.7883244,0.790722,0.824256,0.8538048,0.889056,0.8614836,0.81162,0.9260244,0.943974
371400,德州市,371400,1.1747268,1.155384,1.1145276,1.2021372,1.3398048,1.2099132,1.0464552,0.9844092,0.6424596,1.32921,1.3226976,0.9822708,0.7690464,0.948996,0.750384,0.5931144,0.6249312,0.5304204,0.3846852,0.3491424,0.2899152,0.3228012,0.3381264,0.5966136,0.5869584,0.4183164,0.3912948,0.4028292,0.3312252,0.2578068,0.3480732,0.432054,0.4267728,0.4603716,0.4615056,0.5164884,0.5792472,0.575586,0.6178032,0.6365304,0.6625152,0.661932,0.6779376,0.7400808,0.756864
371500,聊城市,371500,0.896994,0.9223632,0.8810208,0.9419976,1.0309032,0.909792,0.7428672,0.7552116,0.5646024,0.9250848,1.0187856,0.8295372,0.659826,0.6891804,0.58239,0.4625748,0.5056344,0.422496,0.317034,0.2933172,0.2677536,0.3076704,0.3412692,0.4619592,0.4767012,0.3456432,0.3167748,0.3234492,0.2937708,0.2620836,0.3050784,0.3978396,0.4228524,0.4362984,0.4740444,0.5210568,0.573318,0.5811912,0.5906196,0.6051348,0.6469632,0.6077592,0.5732532,0.6699996,0.6791688
371600,滨州市,371600,0.98415,0.9999612,0.9419004,0.9555732,1.1183184,1.0197576,0.9169848,0.8186832,0.5998212,0.8967024,0.61479,0.4663656,0.4011768,0.4205844,0.3282768,0.2843748,0.2928636,0.2304288,0.184356,0.17658,0.1738584,0.1952748,0.2181816,0.3614868,0.3375108,0.2738772,0.2545344,0.2594592,0.2387232,0.185166,0.2241108,0.2727108,0.2688876,0.2825928,0.295326,0.3171636,0.3714984,0.3758724,0.4398624,0.4537296,0.477576,0.4986036,0.5021676,0.5352804,0.529092
371700,菏泽市,371700,1.0836504,1.12428,1.05138,1.1828916,1.3402584,1.2075156,1.0439604,0.8262,0.5962248,1.24659,1.57545,1.2396888,1.053648,1.0544904,0.8678664,0.712962,0.792018,0.6678936,0.4353588,0.4354884,0.4358124,0.5167152,0.6252876,0.8247744,0.7417332,0.5036904,0.451656,0.5097816,0.4570668,0.3421116,0.3880224,0.5266296,0.5693328,0.6479676,0.7055424,0.7458804,0.8250012,0.8563644,0.7624368,0.8580168,0.909792,0.756702,0.739206,0.9525276,0.9606924
410100,郑州市,410100,7.928442,8.2718496,8.8590996,9.7224948,11.9092356,12.3805908,12.2843628,9.9839304,4.3567308,2.4404004,1.3906728,1.0415628,0.8219556,0.7536564,0.655938,0.5949612,0.7323696,0.5671944,0.463158,0.4195152,0.3668976,0.4195476,0.4462776,0.4488696,0.4737204,0.4073004,0.4081428,0.4338036,0.431568,0.3897072,0.4048056,0.4871016,0.4950396,0.5034636,0.5334012,0.5870556,0.7462692,0.7796412,0.9217476,0.9185724,0.933606,0.8921016,0.9579384,1.1481588,1.238328
410200,开封市,410200,1.0569204,1.068066,1.1522088,1.172556,1.303776,1.1582352,1.0882836,0.9963324,0.7091712,1.0550412,0.8586,0.6689628,0.5625612,0.537354,0.4269672,0.334854,0.387666,0.31023,0.223236,0.2116044,0.1798524,0.200232,0.2498364,0.2817828,0.2807784,0.2302344,0.2563164,0.2947428,0.3029076,0.2771172,0.3162564,0.3855924,0.4047408,0.422334,0.4651668,0.4948452,0.6703236,0.6809184,0.777438,0.7875468,0.7583868,0.6754104,0.6448248,0.7944804,0.7927308
410300,洛阳市,410300,1.2286404,1.2332736,1.3253544,1.3779396,1.5943068,1.5115572,1.5079284,1.425114,0.8349156,0.75897,0.6135264,0.5174928,0.4697352,0.4717116,0.3854628,0.3205332,0.3575988,0.28512,0.2013336,0.1851984,0.168966,0.1638144,0.2377512,0.2282904,0.1982232,0.1751868,0.1785564,0.1917108,0.19764,0.1909656,0.2002644,0.2453652,0.2546316,0.2733588,0.2923452,0.3347892,0.4243428,0.5187564,0.566676,0.5839128,0.595998,0.5378076,0.5419872,0.6370488,0.6443064
410400,平顶山市,410400,0.8589564,0.9741708,0.9803268,1.0394244,1.1285568,1.0487232,1.062882,1.0171008,0.6210108,0.6997104,0.6074352,0.5069952,0.4411584,0.440316,0.3702996,0.2548908,0.2508084,0.1852632,0.1411668,0.1357236,0.127008,0.133488,0.196182,0.2061612,0.1973484,0.1593108,0.1711692,0.1973484,0.1994544,0.1847448,0.2117016,0.236682,0.2557332,0.2981772,0.3588948,0.3876012,0.5186916,0.5894856,0.5913,0.638928,0.6693516,0.578502,0.5735772,0.7144848,0.662418
410500,安阳市,410500,0.9351612,0.9863208,0.9913752,1.0221228,1.106946,0.9904356,0.8172576,0.8159292,0.5959332,0.9170496,0.6051672,0.46656,0.4001724,0.422334,0.3795336,0.3231576,0.376488,0.3177792,0.2377836,0.22356,0.2036016,0.2279988,0.2529144,0.3096468,0.2946456,0.23166,0.2317248,0.2358396,0.2312064,0.2128032,0.2236572,0.2824632,0.3009312,0.3192372,0.3402972,0.3823524,0.5002884,0.555822,0.5665788,0.573156,0.5991084,0.5470416,0.5309388,0.6584328,0.6881436
410600,鹤壁市,410600,0.3291192,0.3528036,0.3542292,0.37503,0.4016628,0.395604,0.3596724,0.3710448,0.2215512,0.2068416,0.1750572,0.1457352,0.1362096,0.1365336,0.1110024,0.097524,0.1231848,0.0937332,0.0665496,0.0628236,0.0625968,0.0702756,0.0784728,0.0874476,0.0824904,0.0648648,0.0636012,0.0618516,0.0616572,0.0582552,0.0638604,0.077922,0.0877716,0.0914328,0.1000188,0.119232,0.1501092,0.1629072,0.1754784,0.1696464,0.1826064,0.171396,0.1642032,0.1929744,0.2039256
410700,新乡市,410700,1.3298904,1.2624336,1.2774996,1.2978468,1.4423184,1.3217256,1.1704176,1.1129076,0.7621128,0.9025992,0.6292728,0.5027508,0.4443984,0.4600476,0.4120956,0.3541644,0.4119984,0.33939,0.2459484,0.23652,0.1996488,0.2254068,0.2775384,0.327564,0.3079296,0.2517804,0.2453652,0.2528172,0.2461428,0.2166264,0.2450736,0.3079944,0.3057588,0.3329424,0.3594132,0.3911976,0.514512,0.5889672,0.6374376,0.657072,0.6850332,0.6035472,0.5849496,0.733536,0.7418628
410800,焦作市,410800,0.8117496,0.8402292,0.859734,0.8400996,0.907362,0.8264268,0.7382988,0.6756372,0.4804272,0.5216724,0.3916512,0.3170988,0.2994084,0.2978856,0.2471472,0.2273508,0.2453328,0.1941084,0.1423008,0.1257768,0.1097388,0.1306692,0.1673136,0.1753812,0.1558764,0.1300536,0.1286928,0.1315116,0.1402596,0.13932,0.1589868,0.1876284,0.2035044,0.20736,0.2255364,0.252234,0.3089016,0.3598992,0.3898368,0.3902904,0.4082076,0.377946,0.365472,0.4295268,0.4444956
410900,濮阳市,410900,0.6756696,0.7324344,0.7279632,0.780516,0.8669592,0.8170632,0.7431912,0.79947,0.561654,0.6440148,0.4951368,0.3894804,0.3461616,0.3473604,0.3124008,0.2686284,0.3150252,0.2315952,0.1680264,0.1553904,0.1311876,0.1432404,0.1636524,0.1820232,0.2015928,0.177552,0.156006,0.1531224,0.147582,0.1340388,0.1444068,0.1997784,0.2437776,0.2763072,0.3035232,0.340686,0.4410288,0.5038848,0.4650048,0.4977612,0.5319756,0.4544424,0.4483836,0.5553036,0.542214
411000,许昌市,411000,0.9349668,1.0072188,1.0633032,1.0903248,1.2335004,1.1248308,1.0594476,0.9627336,0.6571044,0.8013168,0.637956,0.5317488,0.4930308,0.5032692,0.445824,0.339066,0.4115124,0.3119796,0.2330856,0.215622,0.199746,0.2099844,0.2744928,0.2778948,0.2501928,0.2187648,0.2181168,0.2423196,0.2441988,0.2301696,0.2405376,0.2706696,0.287874,0.3000888,0.3371544,0.3660228,0.5116284,0.6303096,0.669708,0.684126,0.6857136,0.6172848,0.631638,0.7567992,0.729162
411100,漯河市,411100,0.6268428,0.65124,0.6869124,0.7402752,0.8279496,0.8040384,0.82458,0.78246,0.4992516,0.5427,0.4170204,0.3441852,0.32076,0.315576,0.2792556,0.2330208,0.2919888,0.2334096,0.1910952,0.1698732,0.1674432,0.1742796,0.2276424,0.2103732,0.1956312,0.1533492,0.1581768,0.163944,0.1607688,0.1463184,0.1574964,0.1798848,0.1935252,0.2039256,0.2233656,0.2524284,0.3290868,0.3579876,0.3893508,0.3987144,0.3830328,0.3512808,0.3602556,0.4448844,0.441126
411200,三门峡市,411200,0.435132,0.4559652,0.4278744,0.456192,0.493128,0.4655556,0.4255416,0.398682,0.2652912,0.2639628,0.2527848,0.2197692,0.1983528,0.1972836,0.172854,0.142236,0.147258,0.104814,0.0810324,0.0781488,0.0681048,0.0804816,0.104328,0.1032588,0.0966168,0.0803196,0.0799308,0.0889704,0.0922752,0.091206,0.0992736,0.105462,0.1136916,0.1265868,0.1328076,0.1399356,0.1838052,0.2142612,0.2192508,0.213678,0.2212596,0.199098,0.204768,0.2368116,0.236844
411300,南阳市,411300,1.0605816,1.052676,1.155546,1.2152916,1.3731768,1.1784204,1.097064,0.9932868,0.6517908,1.181952,1.357398,1.0320048,0.9162072,0.8389332,0.7330824,0.4733316,0.5057316,0.3342708,0.2313036,0.2222316,0.2262492,0.2724192,0.3482028,0.3349836,0.3111372,0.274428,0.2950668,0.3484944,0.3607416,0.3287628,0.31995,0.3546828,0.4442688,0.509652,0.5976504,0.6062688,0.8140824,1.041498,0.9338004,1.1041596,1.167858,1.0131156,0.95904,1.2443868,1.0465848
411400,商丘市,411400,1.2041136,1.2041136,1.2502188,1.3471272,1.605906,1.37052,1.3458312,1.1640024,0.935064,1.327752,1.4755284,1.3099968,1.1120976,1.03923,0.9051912,0.7120548,0.8080236,0.6592104,0.4637088,0.4428432,0.4528548,0.5129568,0.6004368,0.5952204,0.5510268,0.4376268,0.4263192,0.5187888,0.5315868,0.4585896,0.5163264,0.6636168,0.8063064,0.8817336,0.997596,1.0805076,1.3275576,1.3974444,1.2801564,1.5738948,1.5988104,1.3597632,1.2381984,1.6802316,1.4250492
411500,信阳市,411500,0.7965216,0.864756,1.0007388,0.9824328,1.1249604,1.0018728,0.926802,0.7169472,0.9332496,1.5390648,1.1934216,1.060452,0.8670888,0.7768548,0.6504624,0.4260276,0.427194,0.3149928,0.2372976,0.236682,0.2552472,0.2977236,0.3591216,0.3950856,0.4133916,0.3087396,0.3107808,0.29565,0.2964276,0.2472444,0.210438,0.2406672,0.3220884,0.4113504,0.439182,0.4614732,0.5478516,0.6840936,0.78246,0.8642052,0.8886672,0.854064,0.781488,0.97848,0.8646912
411600,周口市,411600,1.3422348,1.4085576,1.5886692,1.6178616,1.9115028,1.584684,1.5709464,1.1491956,1.000998,1.9457172,1.854576,1.4059008,1.2420864,1.2821976,1.170288,0.8612244,1.0969992,0.8513748,0.6020892,0.5615568,0.587088,0.5854356,0.680724,0.662256,0.6542532,0.5046624,0.5688144,0.6418116,0.6584328,0.5831352,0.6014088,0.7324668,0.9060336,1.0020996,1.1495844,1.110186,1.5534828,1.6305624,1.5365052,1.9458468,1.8734328,1.6509744,1.5666048,2.1500316,1.7016804
411700,驻马店市,411700,1.0752912,1.1685708,1.2102696,1.270242,1.4745888,1.2965184,1.2287376,0.9342864,0.7591644,1.2997908,1.2311352,1.0026504,0.8964756,0.8559756,0.7998912,0.5572152,0.6796548,0.5085828,0.3847176,0.3447036,0.305532,0.3077028,0.380214,0.3663144,0.3749328,0.3014172,0.3025836,0.3224124,0.3402972,0.3159972,0.2947752,0.3228012,0.3833568,0.4362984,0.5227416,0.5928228,0.8168688,1.0693944,1.0854648,1.2635352,1.1700612,1.0485612,1.0125972,1.310256,1.1118384
420100,武汉市,420100,6.4428372,7.7131764,7.4059596,8.3070036,10.7367444,11.8403208,11.1386988,3.8936376,1.2966804,0.6610572,0.4302396,0.3196908,0.2616624,0.2436804,0.2375892,0.2353212,0.4614732,0.2121552,0.2334096,0.2751408,0.2769876,0.2719656,0.2824632,0.287874,0.2748492,0.2697948,0.2855412,0.305532,0.313632,0.3047544,0.2887812,0.2801952,0.2579688,0.2527848,0.26163,0.2588112,0.252396,0.252558,0.2590056,0.2631528,0.2604312,0.2442636,0.2574828,0.2686932,0.2602692
420200,黄石市,420200,0.6689952,0.738072,0.741312,0.7713792,0.8439876,0.8025156,0.7729668,0.631314,0.3746736,0.3501144,0.1463508,0.0883872,0.0791532,0.078246,0.0704052,0.0668412,0.077112,0.0637632,0.05994,0.0585468,0.0619812,0.0573804,0.0580932,0.059616,0.062046,0.0598428,0.06156,0.0676188,0.078246,0.077598,0.0714744,0.0681372,0.0718956,0.0754596,0.0794124,0.0790884,0.078246,0.0833652,0.0856008,0.0963576,0.0992088,0.0625968,0.0520992,0.0504468,0.0501552
420300,十堰市,420300,0.4492908,0.4786452,0.4930632,0.5352804,0.6312168,0.621756,0.6169932,0.5171364,0.32805,0.175446,0.1117152,0.080028,0.0759456,0.0749736,0.0763992,0.0786024,0.115344,0.0745848,0.0682668,0.066744,0.0653508,0.0660312,0.0638928,0.067392,0.0728352,0.0702432,0.0699516,0.0719604,0.0961956,0.0692064,0.0533628,0.0563436,0.057672,0.0540756,0.059778,0.059454,0.0597456,0.0633096,0.0761724,0.0800928,0.0772092,0.0612684,0.0553716,0.0497016,0.051192
420500,宜昌市,420500,0.7030152,0.8096112,0.8045892,0.8957628,1.033074,0.9905328,0.9116064,0.71928,0.484056,0.2488968,0.1340388,0.1114236,0.1053,0.1019628,0.0964548,0.1011852,0.1279152,0.1058184,0.1093824,0.0921456,0.1037448,0.0953532,0.0957096,0.100926,0.105138,0.0964872,0.0973296,0.1026756,0.109836,0.0941868,0.0908496,0.0910116,0.0960984,0.0913032,0.0911412,0.1004076,0.1087992,0.1225368,0.1304424,0.1358532,0.1243188,0.0972972,0.0886464,0.0851472,0.0891324
420600,襄阳市,420600,0.7971696,0.8514396,0.8490744,0.9535644,1.1191608,1.06596,1.014282,0.806598,0.5932764,0.705672,0.5880924,0.3538728,0.1901232,0.1105812,0.0935388,0.0911412,0.1086696,0.0913356,0.0929556,0.0911412,0.0877392,0.0858924,0.08586,0.0915948,0.0951264,0.0938304,0.0925668,0.1014444,0.1021572,0.0947052,0.0933768,0.0953532,0.0973296,0.097524,0.0952236,0.0962928,0.1023516,0.1118124,0.1244808,0.1453788,0.1397088,0.097848,0.0909144,0.0873828,0.0892944
420700,鄂州市,420700,0.5884812,0.6038064,0.598752,0.6036444,0.5956416,0.5537484,0.4825656,0.3403944,0.1958904,0.132516,0.0819396,0.070632,0.0660636,0.06399,0.05427,0.0527148,0.0626292,0.0517104,0.047952,0.0443232,0.0445824,0.0495072,0.046656,0.0474336,0.0506736,0.045036,0.0483732,0.0504792,0.0494424,0.0453276,0.0465264,0.0438048,0.0409536,0.0405,0.041148,0.041634,0.0502524,0.0528444,0.0507708,0.0504468,0.04212,0.0388152,0.03483,0.0341172,0.0357048
420800,荆门市,420800,0.5179788,0.5244912,0.5283144,0.5964192,0.6770304,0.6214644,0.5829408,0.527634,0.4446576,0.6089904,0.2004588,0.0919836,0.0804168,0.0732564,0.0691416,0.0705348,0.0927288,0.0747468,0.070308,0.0715716,0.0726408,0.0676512,0.0684612,0.0723492,0.0733536,0.0715392,0.0721224,0.07371,0.0764316,0.0858924,0.0742608,0.0728676,0.0739368,0.0699192,0.0723816,0.0760104,0.0755892,0.0785052,0.0775008,0.0740988,0.083268,0.071604,0.0715068,0.0734508,0.077112
