city_baidu_id,name,id,20200117_moveIn,20200118_moveIn,20200119_moveIn,20200120_moveIn,20200121_moveIn,20200122_moveIn,20200123_moveIn,20200124_moveIn,20200125_moveIn,20200126_moveIn,20200127_moveIn,20200128_moveIn,20200129_moveIn,20200130_moveIn,20200131_moveIn,20200201_moveIn,20200202_moveIn,20200203_moveIn,20200204_moveIn,20200205_moveIn,20200206_moveIn,20200207_moveIn,20200208_moveIn,20200209_moveIn,20200210_moveIn,20200211_moveIn,20200212_moveIn,20200213_moveIn,20200214_moveIn,20200215_moveIn,20200216_moveIn,20200217_moveIn,20200218_moveIn,20200219_moveIn,20200220_moveIn,20200221_moveIn,20200222_moveIn,20200223_moveIn,20200224_moveIn,20200225_moveIn,20200226_moveIn,20200227_moveIn,20200228_moveIn,20200229_moveIn,20200301_moveIn
341300,宿州市,341300,2.7262656,3.1874796,3.49272,3.7133964,4.3069968,4.0313052,3.828708,3.1572828,1.7091648,1.7865684,1.1333844,0.7166556,0.5072544,0.4070736,0.3467124,0.3108132,0.3596724,0.2630232,0.2241108,0.2132892,0.2008476,0.2119608,0.2134188,0.2291976,0.2301696,0.206388,0.2050272,0.2033424,0.2019492,0.1811808,0.18306,0.196668,0.2154276,0.2321784,0.2623104,0.3784644,0.4882032,0.474012,0.5276664,0.5923692,0.5898744,0.568944,0.5654772,0.6346188,0.6482592
341500,六安市,341500,1.978992,2.367792,2.610306,2.8629936,3.553146,3.5547012,3.5907948,2.7661176,1.3369536,1.1615076,0.8242236,0.6055236,0.4801032,0.3966732,0.33696,0.3148632,0.3485592,0.2784456,0.2357748,0.219834,0.2032128,0.2024676,0.2053512,0.1940436,0.1844208,0.1687392,0.1608984,0.1631988,0.163134,0.1646244,0.150498,0.1787184,0.1904148,0.1964736,0.20574,0.229554,0.2667492,0.2910492,0.3757752,0.3905496,0.4025376,0.4071708,0.4303692,0.4765716,0.4942944
341600,亳州市,341600,2.64222,3.1743252,3.5301744,3.6199224,3.8842092,3.1668732,2.8763424,2.2014828,1.2753936,1.0655712,0.710208,0.5261436,0.4064904,0.3734424,0.327726,0.3228012,0.3759696,0.295812,0.265356,0.2432916,0.2196072,0.2223288,0.2110212,0.2243052,0.2153304,0.2115396,0.2189268,0.2181816,0.2189268,0.1966032,0.2128356,0.2366496,0.2560572,0.271998,0.2837916,0.3091608,0.3678696,0.3950208,0.4617972,0.48033,0.473688,0.4499064,0.4303368,0.489726,0.5235516
341700,池州市,341700,0.710856,0.8520228,0.8806644,0.8683524,1.0430208,0.9878436,0.958392,0.7430616,0.4382424,0.481464,0.3140532,0.2368764,0.1691604,0.1367928,0.1041336,0.09234,0.0999864,0.083592,0.0644112,0.0663876,0.0584496,0.0618516,0.0631476,0.0640224,0.0627588,0.0549504,0.0472068,0.0505116,0.054432,0.0540756,0.0522612,0.0626616,0.0703404,0.0717012,0.0834624,0.0976536,0.121986,0.1463832,0.178038,0.1764504,0.1824768,0.1777464,0.181926,0.1934604,0.2034396
341800,宣城市,341800,0.985284,1.2491496,1.0601928,1.1442708,1.5220224,1.4826888,1.4950008,1.2850812,0.9127404,0.7969752,0.517428,0.3438936,0.2608524,0.2183436,0.1771632,0.1609632,0.1742148,0.147582,0.1220184,0.1112616,0.0925344,0.084564,0.083268,0.0836568,0.0900072,0.0884196,0.0833652,0.0929556,0.096228,0.0934416,0.0919512,0.1155384,0.1289844,0.1662444,0.173502,0.1747656,0.1970244,0.1947564,0.2618568,0.2939328,0.2999592,0.3093552,0.3056616,0.3454812,0.3285684
350100,福州市,350100,1.919052,1.9754604,1.8833472,1.8422316,2.0034216,1.8048744,1.6225596,1.2835584,0.6759612,0.8034228,0.9985356,0.9494172,0.9646452,1.10241,0.9485748,0.8201412,1.0454508,0.8238024,0.4533732,0.404514,0.3845232,0.3892212,0.4447872,0.651402,0.6074352,0.3906792,0.360774,0.366282,0.3822552,0.422982,0.4760208,0.58806,0.5899392,0.6613812,0.7155864,0.764802,0.8344296,0.9287784,1.0756476,0.9649044,0.9161748,0.873828,0.8793036,0.9418032,0.9134856
350200,厦门市,350200,1.8357516,1.8801072,1.9386216,1.810836,1.8290772,1.4946768,1.3051368,1.0848816,0.7563132,1.0458396,1.36485,1.4880996,1.5815736,1.780704,1.5949872,1.1831832,1.3553568,1.0996884,0.6453756,0.6206544,0.6494904,0.806922,1.133676,1.9492488,1.5444432,0.8733096,0.751032,0.6936516,0.633258,0.7053156,0.8566236,1.0648908,0.95742,1.0147032,1.0859832,1.1060388,1.21905,1.3794624,1.7002548,1.2984948,1.1813364,1.1796516,1.154088,1.2762684,1.4109552
350300,莆田市,350300,0.99873,1.2063816,1.247562,1.3652712,1.4379444,1.4492844,1.345896,1.0876032,0.5855004,0.357534,0.3352752,0.28674,0.2035692,0.18387,0.1612548,0.1455732,0.171396,0.1466748,0.1132704,0.1088316,0.1030968,0.0979776,0.0965844,0.09153,0.0948024,0.0728352,0.0700488,0.0739044,0.0802548,0.101412,0.0898776,0.1316736,0.1593756,0.1891512,0.2180196,0.241542,0.295974,0.2686932,0.2962656,0.2835972,0.2806812,0.2810376,0.287874,0.3668328,0.2949372
350400,三明市,350400,1.1154348,1.2081312,1.1359764,1.2317508,1.5727284,1.5823512,1.4258592,1.0656036,0.5459076,0.5170392,0.4173444,0.3200472,0.2685636,0.26487,0.2291976,0.2036664,0.2248236,0.2039904,0.1563624,0.1438884,0.1276884,0.108702,0.1009908,0.1021572,0.1126872,0.1031292,0.1078272,0.108378,0.11421,0.1217592,0.119718,0.1464156,0.173988,0.2035692,0.2222964,0.2596212,0.3043008,0.2751084,0.295974,0.3065688,0.2961036,0.2927988,0.3011904,0.3449304,0.3000888
350500,泉州市,350500,2.0014776,2.4140268,2.22993,2.3529204,2.7136944,2.8334772,2.657448,2.1225564,1.0475244,0.96228,0.8643024,0.7965864,0.8085744,0.9007524,0.8477136,0.7100784,0.834624,0.628074,0.4338684,0.4095684,0.3881196,0.364014,0.4000428,0.4083372,0.4113504,0.3336552,0.3482676,0.3420792,0.3785616,0.4326696,0.4187376,0.5154516,0.6285924,0.7718328,0.8945964,1.041012,1.3584024,1.31463,1.3311864,1.3782636,1.323216,1.256148,1.3408092,1.6333812,1.378782
350600,漳州市,350600,1.3451508,1.6145892,1.476468,1.624698,2.067606,2.2730868,2.344464,2.0602836,1.0642428,0.8354664,0.615114,0.5250744,0.4631904,0.471258,0.4220424,0.3973536,0.3938868,0.3274668,0.2533032,0.2440044,0.2390472,0.2218752,0.1983528,0.1837728,0.190836,0.1728864,0.1770984,0.1751544,0.1991628,0.234576,0.2017872,0.2519424,0.2753676,0.3093228,0.3772332,0.4901148,0.652698,0.5645376,0.6028992,0.5963544,0.5979096,0.59778,0.6651396,0.9179568,0.740664
350700,南平市,350700,0.9761472,1.1202948,1.1137824,1.2329172,1.5199812,1.5395184,1.46772,1.1610216,0.555174,0.5239404,0.4156272,0.2975616,0.2275452,0.2139696,0.1681236,0.1249992,0.1366632,0.0917892,0.0558252,0.0569916,0.0509328,0.0502524,0.0489564,0.0579312,0.0640872,0.0596808,0.0559224,0.0566028,0.0598104,0.0619488,0.0649296,0.0943164,0.1182276,0.1520856,0.175284,0.2116044,0.241704,0.2346732,0.2555712,0.2502576,0.2557332,0.2600424,0.2670408,0.3016764,0.2672676
350800,龙岩市,350800,0.9345132,1.1837988,1.2178836,1.3613508,1.7378712,1.8609588,1.6085628,1.1176704,0.608634,0.5084208,0.3338172,0.2403108,0.19521,0.194886,0.158922,0.1561032,0.1844856,0.1510812,0.1186812,0.1102896,0.0991764,0.0931176,0.0828144,0.0846612,0.0813564,0.0677808,0.066582,0.065772,0.0701136,0.0813888,0.0811944,0.0971352,0.1160892,0.14256,0.1630692,0.1969272,0.245592,0.2011068,0.2231712,0.2187648,0.2211624,0.2210976,0.2493504,0.3227688,0.2576448
350900,宁德市,350900,0.9955224,1.1972448,0.9735228,1.0488204,1.3312188,1.4739084,1.4558616,1.1829564,0.5650884,0.4217832,0.38232,0.275238,0.2196396,0.2236572,0.1906416,0.1630368,0.1800144,0.1527336,0.1047492,0.097038,0.0869616,0.0773388,0.0756216,0.1084428,0.1173528,0.086508,0.0813888,0.0753948,0.0803196,0.0913356,0.091368,0.1214352,0.1306368,0.1435644,0.1677024,0.1874664,0.2183436,0.2029536,0.2421252,0.2597508,0.2735208,0.2605284,0.2746224,0.3171636,0.2948724
360100,南昌市,360100,2.6129304,2.592324,2.619054,2.7202068,2.9305152,2.4264036,2.032614,1.549692,0.9278064,1.1259,1.069848,0.896508,0.7766604,0.7586784,0.6334848,0.5318136,0.5745168,0.4632876,0.3331368,0.2888136,0.2849256,0.283338,0.3091284,0.4983768,0.4278096,0.2842452,0.2545344,0.2574504,0.2744604,0.3101652,0.3332016,0.4682448,0.5227416,0.5718924,0.6323184,0.6712308,0.6645564,0.762534,0.9111528,0.763182,0.757188,0.7603308,0.8072136,0.8283384,0.894726
360200,景德镇市,360200,0.7926012,0.8097732,0.8047512,0.7632792,0.8400348,0.7014276,0.626454,0.4701888,0.2743308,0.2797092,0.2440044,0.2037312,0.1852308,0.1882116,0.1533816,0.1395792,0.1312848,0.0914652,0.0524232,0.035154,0.027702,0.0263412,0.0249156,0.0256284,0.0264384,0.0250452,0.0254664,0.0292572,0.0462672,0.0626616,0.0662904,0.0893268,0.1067256,0.1226016,0.1280124,0.148878,0.1567188,0.1701972,0.183384,0.1908684,0.182088,0.1746036,0.1814076,0.1935252,0.195696
360300,萍乡市,360300,0.6461856,0.719442,0.7172388,0.7660656,0.8560728,0.7786692,0.7363548,0.5780808,0.3220884,0.3115908,0.2241432,0.1839672,0.1541916,0.1437912,0.1152144,0.09396,0.0941544,0.0684612,0.0504792,0.0453276,0.0453924,0.043416,0.0470448,0.0503172,0.0561816,0.0469476,0.046332,0.0458136,0.0580284,0.0568296,0.0666144,0.0803844,0.0898776,0.1072116,0.1102896,0.1212408,0.1452816,0.1608012,0.1727892,0.177714,0.1775196,0.181602,0.1813104,0.2001996,0.1822176
360400,九江市,360400,2.2638204,2.469204,2.4151608,2.449926,2.6958096,2.3081112,1.8946548,1.346868,0.7196688,0.519858,0.4187376,0.3584736,0.3162564,0.2958444,0.2319192,0.18792,0.1885032,0.1212084,0.097038,0.09234,0.096552,0.0988524,0.100116,0.1090584,0.1126224,0.0927936,0.0886464,0.09639,0.09801,0.1010232,0.103032,0.1330344,0.1680264,0.2139696,0.2400516,0.266652,0.344736,0.3169368,0.3326832,0.3312252,0.3253932,0.3189132,0.322218,0.3644352,0.3384504
360500,新余市,360500,0.4523364,0.471744,0.5189508,0.5086152,0.5882868,0.505278,0.4773816,0.426546,0.2094012,0.229068,0.1633932,0.1348812,0.1155708,0.0995004,0.0814212,0.061722,0.0660636,0.0459756,0.0355104,0.0311364,0.0319788,0.0316224,0.0314604,0.037422,0.0379728,0.0316548,0.0324972,0.0344736,0.0359964,0.037908,0.0400464,0.0483084,0.0555012,0.0566352,0.0601992,0.0612684,0.0670356,0.0676188,0.0745848,0.07614,0.07695,0.0828144,0.0886464,0.0972648,0.086184
360600,鹰潭市,360600,0.5154516,0.5660604,0.6052968,0.6320592,0.7141284,0.660798,0.6263568,0.5299992,0.236358,0.2281932,0.1699056,0.135918,0.108702,0.0925344,0.0810648,0.066906,0.078894,0.0578988,0.042606,0.0368064,0.0349596,0.0332424,0.0384264,0.0435456,0.0473688,0.0422496,0.0377136,0.0429624,0.045522,0.0506736,0.0551772,0.0760104,0.0902016,0.1079568,0.1227636,0.1421388,0.1573344,0.1535436,0.1769688,0.1609632,0.150012,0.1455408,0.1595376,0.161514,0.1544508
360700,赣州市,360700,4.743522,5.4341604,5.1930072,3.96414,4.0501296,3.1767552,2.3707404,1.5558804,0.7326288,0.7580952,0.605232,0.4922856,0.431244,0.4181868,0.319302,0.2464992,0.274428,0.1814724,0.1332936,0.1386396,0.1499796,0.1530252,0.1571076,0.1300212,0.11502,0.0991116,0.1076328,0.1139508,0.1473228,0.1753488,0.1719144,0.2343816,0.35559,0.4640976,0.5438016,0.5911056,0.6280092,0.5872176,0.6150168,0.6143364,0.5972616,0.5760396,0.616086,0.6374376,0.6683796
360800,吉安市,360800,2.1910824,2.3855148,2.6063208,2.5988364,2.72322,2.2411404,1.812942,1.310094,0.6256764,0.5176548,0.3447036,0.2730024,0.2440044,0.2405052,0.1949832,0.1519884,0.183222,0.1267488,0.0994356,0.1063368,0.1065312,0.1068876,0.0979452,0.0888732,0.0826848,0.0701136,0.07209,0.0744228,0.080514,0.0942516,0.0966816,0.1200096,0.1632312,0.2063556,0.216756,0.2291652,0.274428,0.2752056,0.29484,0.3023892,0.3086748,0.3047544,0.3029724,0.32805,0.3114288
360900,宜春市,360900,2.3612472,2.6190216,2.552634,2.6786052,2.9620404,2.6424144,2.3773176,2.036826,1.0935648,0.7338924,0.473526,0.3547476,0.3015792,0.2813616,0.2497716,0.2037312,0.2269944,0.1698408,0.1313496,0.12879,0.1134,0.1139508,0.1160892,0.1160244,0.1165428,0.1053,0.1067256,0.1111968,0.1360152,0.148716,0.149688,0.1896372,0.2359044,0.2659392,0.2793204,0.2994732,0.3534192,0.3554604,0.3858192,0.3952152,0.4018896,0.3970944,0.403542,0.4481892,0.4171824
361000,抚州市,361000,1.8062676,2.0509848,2.1221028,1.9789596,2.1985344,1.8958536,1.6244064,1.2613644,0.5915268,0.4399272,0.293868,0.2450412,0.210438,0.1958256,0.1547424,0.123444,0.1400004,0.100116,0.0815184,0.0788292,0.0775008,0.0704052,0.0708264,0.0640548,0.0659016,0.0573156,0.057186,0.0679104,0.0742608,0.0894564,0.0895212,0.1209168,0.1570104,0.1809216,0.1988064,0.2250504,0.289332,0.2794824,0.2830464,0.2946456,0.2821716,0.3114936,0.3053376,0.332424,0.2869344
361100,上饶市,361100,3.7658196,4.0544388,3.992976,3.9107772,4.180086,3.6528408,3.130326,2.3779656,1.1682144,0.7987572,0.5320404,0.4100868,0.3533544,0.321084,0.2612412,0.216918,0.22275,0.1528308,0.108378,0.0866376,0.077922,0.0786996,0.0821016,0.0837216,0.086832,0.0907524,0.0973296,0.1097388,0.1491696,0.1451844,0.1502388,0.1791396,0.2281608,0.262602,0.2848932,0.3036528,0.4099248,0.3903228,0.4056804,0.418932,0.420876,0.4274856,0.4343544,0.488106,0.4481244
370100,济南市,370100,2.7416556,2.7584388,2.6858304,2.722086,3.0182868,2.49561,2.0978352,1.6209072,1.0996236,2.609982,2.7958608,2.1535632,1.7466192,1.7498916,1.2852432,1.0311624,1.1335788,0.866862,0.5967432,0.5494068,0.5069304,0.5613624,0.6118092,1.3135932,1.1104452,0.6939432,0.623214,0.6186132,0.5552388,0.4350672,0.5610384,0.7376832,0.6730452,0.7172712,0.7477272,0.8149896,0.8857512,0.9281304,1.097388,0.9845388,0.9573552,0.9439416,0.99468,1.0994292,1.1900196
370200,青岛市,370200,1.715094,1.7574732,1.6959132,1.6802964,1.9879668,1.8336456,1.7693316,1.4481504,0.9249228,1.810512,2.2545864,1.7331732,1.4472756,1.5531264,1.1983788,0.9535644,1.0803132,0.835434,0.5751972,0.5576688,0.5594508,0.6723324,0.7986276,1.577232,1.1893392,0.7679124,0.708588,0.7490556,0.7005528,0.4751784,0.5301936,0.7687548,0.8058528,0.9071676,0.853092,0.8643348,0.9349668,0.9115416,0.9609516,0.9636084,0.9524952,0.905418,0.8983872,0.9837288,1.0253304
370300,淄博市,370300,1.0877004,1.1108016,1.0567908,1.0786284,1.3593096,1.345248,1.3121028,1.0775592,0.6947208,0.9925416,0.8034228,0.5629176,0.4700916,0.4556412,0.303264,0.254178,0.2850228,0.23652,0.196182,0.1917756,0.1834164,0.2053836,0.2139048,0.320112,0.3328452,0.260496,0.2433564,0.253692,0.2372652,0.1930716,0.2051892,0.2479248,0.2479896,0.2743632,0.2947752,0.3247776,0.3590892,0.3435048,0.3712068,0.3798576,0.4194828,0.4285872,0.430434,0.4698972,0.4724892
370400,枣庄市,370400,1.0361196,1.2020076,1.2620448,1.4140008,1.7423424,1.7051472,1.5910344,1.2964536,0.631962,0.8021592,0.4920912,0.3149604,0.2322108,0.2021436,0.1782648,0.1580472,0.155844,0.117936,0.1018656,0.0957096,0.0901692,0.1017684,0.1008612,0.114372,0.1215648,0.1167048,0.1140804,0.121338,0.1215648,0.10611,0.1076328,0.1315116,0.1360476,0.1487808,0.1550664,0.1733724,0.1892808,0.1848744,0.1896696,0.202176,0.2137752,0.2194776,0.2341548,0.2602368,0.2777004
370500,东营市,370500,0.539784,0.5480136,0.5340492,0.5583168,0.6417144,0.5965812,0.5698188,0.4715172,0.3197232,0.7563456,0.6494904,0.4533084,0.3374136,0.2988252,0.1857168,0.1212408,0.1001808,0.0762048,0.0703404,0.0695952,0.0827172,0.1115208,0.11016,0.1994544,0.1878228,0.1466424,0.1232172,0.1117476,0.102384,0.0815508,0.0882252,0.121662,0.1279152,0.1448604,0.1435644,0.1653696,0.1945296,0.185328,0.247374,0.318978,0.3271428,0.3087396,0.3050784,0.3095496,0.3091284
370600,烟台市,370600,1.0572768,1.1439792,1.1115792,1.1900844,1.5872436,1.742634,1.8436248,1.5694884,0.767394,1.0634328,1.1188044,0.742608,0.5407236,0.5112396,0.3878928,0.3206952,0.3670272,0.282366,0.2043144,0.2065824,0.210438,0.2374596,0.2445876,0.344898,0.296298,0.2131272,0.2001996,0.2158164,0.2092392,0.1484244,0.1397736,0.1972836,0.2379132,0.2691792,0.2868372,0.3262032,0.3842316,0.3743496,0.3626208,0.3782052,0.3976452,0.3807,0.3794688,0.4342248,0.4225932
